# eid nid X Y Z SXX SYY SZZ SXY SYZ SXZ
    6799      317 -6.355080E-02  -1.868640E-02   6.273640E-02 -4.995150E+06  -7.292430E+07  -2.550290E+07  1.196660E+06   5.318150E+07   1.608140E+06
     872      318 -6.355080E-02  -1.412530E-02   6.100660E-02 -7.947690E+06  -5.772960E+07  -3.280500E+06 -2.233300E+05   4.066540E+07   6.836450E+05
    5934      319 -6.355080E-02  -9.282820E-03   6.159460E-02  3.027650E+05   1.649570E+06   6.520560E+07  4.454550E+06   4.268490E+07   5.008210E+06
     258      320 -6.355080E-02  -5.268230E-03   6.436560E-02 -1.147140E+06   2.688860E+07   1.125290E+08  3.398250E+06   5.781850E+07   7.367460E+06
     271      321 -6.355080E-02  -3.001270E-03   6.868500E-02  7.625590E+05  -9.124400E+03   1.544370E+08  1.446600E+06   2.941310E+07   6.781550E+06
    4034      322 -6.355080E-02  -3.001270E-03   7.356310E-02  9.342080E+05  -1.712670E+07   6.940140E+07  3.458800E+06   9.167910E+06  -3.710120E+06
    4220      323 -6.355080E-02  -5.268230E-03   7.788240E-02 -1.919370E+06  -5.731890E+07  -4.120750E+07 -4.402480E+05   2.390990E+07   4.570830E+06
    6763      324 -6.355080E-02  -9.282820E-03   8.065350E-02 -4.723080E+06  -8.799380E+07  -3.714630E+07  3.623710E+06   2.050790E+07   2.884310E+06
      19      325 -6.355080E-02  -1.412530E-02   8.124150E-02 -1.070550E+06  -1.743010E+07  -1.769740E+07 -5.228190E+06   2.460730E+07   3.120790E+06
    4437      326 -6.355080E-02  -1.868640E-02   7.951170E-02  4.133830E+06   7.981800E+07   4.585250E+07  4.365020E+06   5.070530E+07   2.780680E+05
    4318      327 -6.355080E-02  -2.192120E-02   7.586040E-02  4.473470E+05   6.406950E+07   1.077770E+08 -1.717340E+06   7.352190E+07   1.414270E+06
    1358      328 -6.291580E-02  -2.245360E-02   7.112400E-02  1.161150E+07   3.684820E+07   1.313900E+08  4.327140E+06   5.067140E+07   6.830390E+06
    1360      329 -6.291580E-02  -2.135890E-02   7.556530E-02  1.178170E+07   7.731350E+07   1.442840E+08  3.609520E+06   9.365940E+07   4.855770E+06
    4438      330 -6.291580E-02  -1.832570E-02   7.898910E-02  4.618160E+06   1.046760E+08   4.260620E+07  1.025580E+06   6.929190E+07   5.312920E+05
      23      331 -6.291580E-02  -1.404880E-02   8.061110E-02 -5.071930E+06  -4.088570E+07  -3.162310E+07  4.357180E+06  -1.312780E+07   5.351050E+06
    4457      332 -6.291580E-02  -9.508000E-03   8.005970E-02 -1.895330E+07  -1.317040E+08  -5.556660E+07  2.926680E+06   2.465140E+07   1.373380E+06
    4211      333 -6.291580E-02  -5.743540E-03   7.746130E-02 -1.619040E+07  -8.256920E+07  -7.634380E+07  1.482580E+06   3.495620E+07   1.164260E+06
    4032      334 -6.291580E-02  -3.617820E-03   7.341110E-02 -4.248020E+06  -1.898450E+07   7.512500E+07  2.182560E+06  -2.618850E+07  -1.786730E+06
     266      335 -6.291580E-02  -3.617820E-03   6.883690E-02  2.924410E+06  -1.148490E+07   1.716880E+08  1.574750E+06   3.233380E+07   5.726570E+06
     260      336 -6.291580E-02  -5.743540E-03   6.478670E-02  7.325790E+06   2.466850E+07   1.459700E+08  2.697250E+06   7.387300E+07   3.532730E+06
    3641      337 -6.291580E-02  -9.508000E-03   6.218830E-02  3.219390E+06   2.374920E+07   5.709490E+07  3.758060E+06   4.564190E+07   4.827390E+06
     867      338 -6.291580E-02  -1.404880E-02   6.163700E-02 -3.596460E+06  -6.181330E+07   1.012920E+07  7.639680E+06   4.437180E+07   3.653840E+06
    3669      339 -6.291580E-02  -1.832570E-02   6.325900E-02 -1.444100E+06  -6.958770E+07  -3.243740E+07 -1.649220E+06   7.981840E+07   3.451650E+06
    4618      340 -6.291580E-02  -2.135890E-02   6.668280E-02 -1.690530E+06  -1.888510E+07  -4.392950E+07 -1.701240E+06   5.818860E+07   4.217870E+06
    4078      341 -5.593080E-02  -2.308860E-02   7.112400E-02  5.441000E+06   3.920290E+07   6.413350E+07 -5.420300E+06   6.665850E+07  -1.181970E+07
    1370      342 -5.593080E-02  -2.192120E-02   7.586040E-02  5.396260E+06   6.936260E+07   1.240720E+08 -4.919510E+06   8.283410E+07  -3.188460E+06
    4436      343 -5.593080E-02  -1.868640E-02   7.951170E-02  4.771080E+06   8.508310E+07   4.995060E+07 -5.736790E+06   5.445410E+07  -1.402860E+06
    4516      344 -5.593080E-02  -1.412530E-02   8.124150E-02 -3.229040E+06   5.895880E+06   3.520910E+06  5.892580E+06   3.178630E+07  -2.194420E+06
    6770      345 -5.593080E-02  -9.282820E-03   8.065350E-02 -5.188820E+06  -8.621820E+07  -3.560060E+07 -5.038910E+06   1.887410E+07  -1.766180E+06
    4205      346 -5.593080E-02  -5.268230E-03   7.788240E-02 -8.780290E+05  -5.682070E+07  -4.010520E+07  7.119040E+05   2.474340E+07  -4.044890E+06
    3875      347 -5.593080E-02  -3.001270E-03   7.356310E-02  3.754360E+06  -2.735210E+07   6.288100E+07 -3.010400E+06   1.622680E+07   5.800850E+06
    4642      348 -5.593080E-02  -3.001270E-03   6.868500E-02  4.720770E+05   5.256640E+05   1.454670E+08 -2.121430E+06   3.093300E+07  -7.833330E+06
    4638      349 -5.593080E-02  -5.268230E-03   6.436560E-02  6.403030E+05   2.847680E+07   1.174520E+08 -1.462570E+06   5.765160E+07  -5.584510E+06
    5932      350 -5.593080E-02  -9.282820E-03   6.159460E-02  6.747570E+05   1.364480E+07   6.690560E+07 -4.624040E+06   4.764470E+07  -3.442970E+06
    5931      351 -5.593080E-02  -1.412530E-02   6.100660E-02 -6.205490E+05  -3.415830E+07  -7.598040E+05 -5.294590E+06   4.399070E+07  -2.197730E+05
    3678      352 -5.593080E-02  -1.868640E-02   6.273640E-02 -6.768740E+05  -6.049740E+07  -2.903450E+07 -1.803110E+06   6.023540E+07  -1.836550E+06
    6776      353 -5.593080E-02  -2.192120E-02   6.638770E-02  2.834990E+06  -2.642820E+07  -3.274200E+07 -1.263840E+06   5.546550E+07  -9.016020E+05
    6663      354 -5.656580E-02  -2.245360E-02   7.112400E-02  1.923910E+06   4.632970E+07   1.077940E+08 -2.982390E+06   5.816200E+07  -8.328200E+06
    4621      355 -5.656580E-02  -2.135890E-02   6.668280E-02 -1.094800E+06  -1.485300E+07  -4.183370E+07 -1.255470E+06   6.726650E+07  -4.572490E+06
    3673      356 -5.656580E-02  -1.832570E-02   6.325900E-02  2.692640E+05  -7.217360E+07  -2.300390E+07 -4.630000E+06   7.824030E+07   1.671870E+06
    6751      357 -5.656580E-02  -1.404880E-02   6.163700E-02  2.672190E+06  -5.520350E+07   2.123440E+07 -1.226350E+07   4.112210E+07   1.006400E+06
    3634      358 -5.656580E-02  -9.508000E-03   6.218830E-02  4.017880E+06   3.226800E+07   6.441600E+07 -5.838970E+06   5.217790E+07  -5.658600E+06
     260      359 -5.656580E-02  -5.743540E-03   6.478670E-02  4.725620E+06   2.711590E+07   1.404240E+08 -2.607630E+06   7.141120E+07  -6.000990E+06
     265      360 -5.656580E-02  -3.617820E-03   6.883690E-02  3.263250E+06  -1.123890E+07   1.747780E+08 -1.424520E+06   3.656320E+07  -4.787740E+06
    2006      361 -5.656580E-02  -3.617820E-03   7.341110E-02 -1.188390E+06  -1.448420E+07   7.130560E+07 -8.423680E+06  -8.409690E+06  -4.127330E+06
    4211      362 -5.656580E-02  -5.743540E-03   7.746130E-02 -1.331560E+07  -8.003120E+07  -6.820950E+07 -3.634020E+06   3.161340E+07  -1.062420E+06
    4457      363 -5.656580E-02  -9.508000E-03   8.005970E-02 -1.562600E+07  -1.220350E+08  -5.413880E+07 -2.530690E+06   2.320250E+07  -3.418610E+06
      18      364 -5.656580E-02  -1.404880E-02   8.061110E-02 -8.527870E+06  -4.939650E+07  -2.704000E+07 -1.828640E+06  -1.212310E+07  -2.903680E+06
    4439      365 -5.656580E-02  -1.832570E-02   7.898910E-02  1.784600E+06   1.042130E+08   4.075940E+07 -6.211460E+06   6.709070E+07  -5.713960E+06
    1360      366 -5.656580E-02  -2.135890E-02   7.556530E-02  1.776270E+07   8.041040E+07   1.613510E+08 -2.846690E+06   9.841310E+07  -7.949760E+06
    1991      367 -8.133080E-02  -3.473700E-02   5.640020E-02  8.351020E+07   1.288840E+07   4.210490E+07 -1.699990E+07   1.754730E+07  -3.957490E+07
    1995      368 -8.450580E-02  -3.399170E-02   5.949080E-02  2.743260E+07   1.596770E+07   1.756910E+08 -8.750540E+06   3.522580E+07  -3.960370E+07
    1995      369 -8.357660E-02  -3.451850E-02   5.730610E-02  4.484640E+07   2.196340E+07   1.642950E+08 -1.343610E+07   3.868350E+07  -6.232350E+07
    2859      370 -8.133080E-02   2.973090E-02   3.730580E-02  6.708720E+06  -2.753480E+06  -5.692730E+06  1.198510E+06   3.880090E+06  -8.971940E+05
    2882      371 -8.133080E-02   2.512610E-02   3.866970E-02  7.236110E+06  -7.049780E+06  -1.071650E+07  6.546080E+05   6.928840E+06   8.964020E+04
    1408      372 -8.133080E-02   2.052120E-02   4.003360E-02  1.865580E+07  -4.987020E+06  -6.786420E+05  2.963760E+06   2.196680E+06  -1.986380E+06
    5682      373 -8.133080E-02   1.591640E-02   4.139750E-02  2.492460E+07  -6.991320E+06   1.519070E+06  2.749560E+06   1.597180E+06  -5.319410E+06
    4836      374 -8.133080E-02   1.131150E-02   4.276140E-02  3.020810E+07  -7.694620E+06   6.003230E+06  3.523560E+06   5.874340E+05  -8.158500E+06
    2955      375 -8.133080E-02   6.706680E-03   4.412520E-02  4.208150E+07  -8.050650E+06   2.832310E+06  4.481490E+06   2.319520E+06  -7.714170E+06
    6648      376 -8.133080E-02   2.101820E-03   4.548910E-02  5.069420E+07  -7.293890E+06   3.176470E+06  4.308540E+06   1.936480E+06  -9.427210E+06
    4813      377 -8.133080E-02  -2.503030E-03   4.685300E-02  6.108170E+07  -5.146260E+06   1.528030E+07 -1.934060E+06   2.517050E+06  -2.064600E+07
    4815      378 -8.133080E-02  -7.107880E-03   4.821690E-02  6.779660E+07  -3.104340E+06   1.322010E+07 -2.181730E+06   3.760500E+06  -2.270640E+07
    4815      379 -8.133080E-02  -1.171270E-02   4.958080E-02  7.035810E+07  -1.726940E+06   1.424190E+07 -3.178670E+06   4.827480E+06  -2.597490E+07
    1624      380 -8.133080E-02  -1.631760E-02   5.094460E-02  6.441530E+07   2.640220E+06   1.796970E+07 -8.439030E+06   6.383740E+06  -2.594380E+07
    1626      381 -8.133080E-02  -2.092240E-02   5.230850E-02  6.921420E+07   7.075930E+06   2.442100E+07 -9.468940E+06   6.665190E+06  -3.146710E+07
     659      382 -8.133080E-02  -2.552730E-02   5.367240E-02  8.372060E+07   3.767600E+06   7.292620E+06 -1.840940E+06   5.130890E+05  -1.409350E+07
    3106      383 -8.133080E-02  -3.013210E-02   5.503630E-02  7.348020E+07   8.003750E+06   4.405180E+07 -1.461090E+07   8.544190E+06  -4.704700E+07
    2884      384 -8.450580E-02   2.713060E-02   4.138740E-02 -1.689230E+06  -1.043680E+07  -2.485220E+07  5.132310E+05   1.450320E+07   7.793240E+05
    2862      385 -8.378650E-02   2.877800E-02   3.880160E-02  5.185610E+06  -6.335690E+06  -1.407880E+07  1.000060E+06   8.667980E+06  -1.531330E+06
    1995      386 -8.450580E-02  -2.929000E-02   5.809820E-02  3.542230E+07   2.059290E+07   1.605770E+08 -7.884050E+06   2.952430E+07  -4.051630E+07
    3099      387 -8.450580E-02  -2.458830E-02   5.670560E-02  2.620430E+07   8.585400E+06   6.692660E+07 -5.972310E+06   1.583030E+07  -2.272610E+07
    1635      388 -8.450580E-02  -1.988660E-02   5.531310E-02  2.089980E+07   5.213860E+06   3.304310E+07 -7.741030E+06   2.212580E+07  -1.868870E+07
    6717      389 -8.450580E-02  -1.518490E-02   5.392050E-02  1.945500E+07   3.788840E+06   3.912590E+07 -6.577170E+06   3.248480E+07  -1.750150E+07
    3138      390 -8.450580E-02  -1.048320E-02   5.252790E-02  1.334770E+06  -2.173990E+07   4.924620E+07  1.223060E+06   4.152840E+07  -8.983970E+05
    3001      391 -8.450580E-02  -5.781440E-03   5.113530E-02  1.392900E+07  -8.683000E+06   5.913590E+07 -3.346060E+06   2.269200E+07  -1.519670E+07
    6655      392 -8.450580E-02  -1.079730E-03   4.974280E-02  1.402870E+07  -9.133030E+06   5.464400E+07 -2.203470E+06   1.513270E+07  -1.570800E+07
    6652      393 -8.450580E-02   3.621990E-03   4.835020E-02  8.443230E+06  -1.190130E+07   2.585390E+07 -7.339440E+03   4.910940E+06  -9.021710E+06
    5154      394 -8.450580E-02   8.323700E-03   4.695760E-02  8.570160E+06  -1.092480E+07   1.020070E+07  9.587120E+05   2.859650E+06  -6.811560E+06
    2975      395 -8.450580E-02   1.302540E-02   4.556510E-02 -5.178370E+05  -9.683300E+06  -2.066320E+07  1.163080E+06   1.002080E+07   1.204270E+06
    2970      396 -8.450580E-02   1.772710E-02   4.417250E-02 -6.302400E+05  -8.693660E+06  -2.587730E+07  1.016010E+06   1.119590E+07   1.222730E+06
    2977      397 -8.450580E-02   2.242880E-02   4.277990E-02 -1.172090E+05  -8.555630E+06  -2.621070E+07  2.851270E+05   1.373740E+07   1.346430E+06
    2001      398 -6.355080E-02  -3.399170E-02   5.949080E-02  2.844530E+07   1.845370E+07   1.772310E+08  9.067470E+06   3.737660E+07   4.006580E+07
     285      399 -6.672580E-02  -3.473700E-02   5.640020E-02  8.023290E+07   1.377020E+07   5.967580E+07  1.907540E+07   1.989740E+07   4.300910E+07
    2001      400 -6.448000E-02  -3.451850E-02   5.730610E-02  4.970930E+07   2.500420E+07   1.662150E+08  1.475590E+07   4.138830E+07   6.430350E+07
    1997      401 -6.355080E-02   2.713060E-02   4.138740E-02 -1.855120E+06  -9.129190E+06  -2.549850E+07  4.575620E+05   1.483900E+07  -2.356250E+06
    1997      402 -6.355080E-02   2.242880E-02   4.277990E-02 -2.184950E+06  -8.572850E+06  -2.676850E+07 -2.977250E+04   1.364940E+07  -2.443960E+06
    3306      403 -6.355080E-02   1.772710E-02   4.417250E-02 -1.278950E+05  -7.355590E+06  -2.456840E+07 -8.115540E+05   1.093750E+07  -1.674140E+06
    3268      404 -6.355080E-02   1.302540E-02   4.556510E-02 -3.803230E+05  -7.751180E+06  -2.079340E+07 -7.099230E+05   9.359330E+06  -6.889230E+04
    3333      405 -6.355080E-02   8.323700E-03   4.695760E-02  2.744220E+06  -9.354240E+06   4.092900E+06  5.287790E+04   4.353870E+06   3.879180E+06
    3323      406 -6.355080E-02   3.621990E-03   4.835020E-02  1.110080E+07  -7.777990E+06   3.087660E+07  1.075630E+06   6.712950E+06   1.087000E+07
    5888      407 -6.355080E-02  -1.079730E-03   4.974280E-02  1.729750E+07  -6.755200E+06   4.597420E+07  1.355950E+06   1.088470E+07   1.453850E+07
    3230      408 -6.355080E-02  -5.781440E-03   5.113530E-02  2.528160E+07  -4.685100E+06   4.695460E+07  8.580510E+06   1.526230E+07   3.079420E+07
    3504      409 -6.355080E-02  -1.048320E-02   5.252790E-02  1.927830E+06  -1.994500E+07   4.656200E+07 -1.898580E+05   4.031580E+07   1.417080E+06
    6792      410 -6.355080E-02  -1.518490E-02   5.392050E-02  1.385300E+07   2.379940E+06   4.098220E+07  1.172380E+07   3.276750E+07   2.465560E+07
    1454      411 -6.355080E-02  -1.988660E-02   5.531310E-02  2.243390E+07   8.288860E+06   3.704620E+07  6.390550E+06   1.982530E+07   2.079040E+07
    3616      412 -6.355080E-02  -2.458830E-02   5.670560E-02  2.511070E+07   8.343080E+06   7.629230E+07  5.371370E+06   1.773530E+07   2.275510E+07
    2001      413 -6.355080E-02  -2.929000E-02   5.809820E-02  3.126370E+07   1.635180E+07   1.475940E+08  9.070530E+06   2.704690E+07   3.548510E+07
    3180      414 -6.672580E-02   2.973090E-02   3.730580E-02  4.277790E+06  -4.220800E+06  -7.469630E+06  1.496170E+06   5.192190E+06  -1.802940E+06
    3173      415 -6.427010E-02   2.877800E-02   3.880160E-02 -1.176040E+06  -6.692760E+06  -1.837170E+07  4.005050E+06   8.671140E+06  -5.299980E+06
     289      416 -6.672580E-02  -3.013210E-02   5.503630E-02  8.970480E+07   1.135250E+06   1.552470E+07  1.582080E+07   1.359280E+06   4.059460E+07
    3429      417 -6.672580E-02  -2.552730E-02   5.367240E-02  8.529890E+07   8.249080E+06   2.333870E+07  6.503060E+06   4.048230E+06   1.973110E+07
    6689      418 -6.672580E-02  -2.092240E-02   5.230850E-02  8.295220E+07   9.030490E+06   2.229680E+07  5.015320E+06   4.474800E+06   1.980390E+07
     937      419 -6.672580E-02  -1.631760E-02   5.094460E-02  6.916810E+07   7.678500E+05   1.231290E+07  6.240410E+06   4.476470E+06   2.311280E+07
     937      420 -6.672580E-02  -1.171270E-02   4.958080E-02  7.258940E+07  -6.861210E+05   1.197840E+07  7.113730E+06   3.210440E+06   2.573550E+07
    3227      421 -6.672580E-02  -7.107880E-03   4.821690E-02  6.769840E+07  -9.434760E+05   1.703690E+07  2.138870E+06   4.488980E+06   2.026250E+07
    3227      422 -6.672580E-02  -2.503030E-03   4.685300E-02  6.344490E+07  -3.580720E+06   1.356730E+07  7.245670E+05   2.474880E+06   2.009430E+07
    6750      423 -6.672580E-02   2.101820E-03   4.548910E-02  4.012340E+07  -6.378200E+06   1.493700E+07  8.703230E+05   1.219800E+06   1.953530E+07
    5909      424 -6.672580E-02   6.706680E-03   4.412520E-02  3.946700E+07  -5.576120E+06   6.525020E+06 -2.008780E+06   1.966400E+06   8.262220E+06
    4787      425 -6.672580E-02   1.131150E-02   4.276140E-02  3.176970E+07  -5.471120E+06   3.804570E+06 -1.034970E+06   2.879540E+06   5.637950E+06
    4808      426 -6.672580E-02   1.591640E-02   4.139750E-02  2.217140E+07  -6.365930E+06  -2.868310E+05 -1.354190E+04   2.106410E+06   7.326460E+05
    4811      427 -6.672580E-02   2.052120E-02   4.003360E-02  1.599770E+07  -5.782590E+06  -1.172930E+06  1.010450E+06   2.212900E+06   6.175790E+03
    6775      428 -6.672580E-02   2.512610E-02   3.866970E-02  1.036620E+07  -4.060760E+06  -1.500480E+06  3.325290E+06   2.690220E+06   3.446870E+05
    3239      429 -9.212580E-02  -3.339550E-02   6.196320E-02  2.213370E+07   2.295800E+07   1.581910E+08  8.403410E+06   4.517620E+07   2.174440E+07
    1987      430 -9.530080E-02  -3.414080E-02   5.887260E-02  5.351780E+07   4.392670E+06   2.876900E+07  2.399660E+07   1.208330E+07   3.044150E+07
    3239      431 -9.305500E-02  -3.392230E-02   5.977860E-02  3.450930E+07   2.659950E+07   1.448710E+08  1.533110E+07   4.632980E+07   4.074810E+07
    2883      432 -9.212580E-02   2.505030E-02   4.465260E-02 -6.769190E+06  -1.591970E+07  -4.627890E+07  8.944640E+06   2.367630E+07  -1.177600E+07
    2965      433 -9.212580E-02   2.055440E-02   4.598420E-02 -4.821580E+06  -1.383760E+07  -4.986570E+07  5.054750E+06   2.487630E+07  -6.704880E+06
    2965      434 -9.212580E-02   1.605860E-02   4.731580E-02 -1.767570E+06  -9.288160E+06  -4.696210E+07  3.225540E+06   2.255880E+07  -5.089700E+06
    1055      435 -9.212580E-02   1.156280E-02   4.864730E-02 -2.132100E+06  -1.007350E+07  -4.025650E+07  7.363990E+06   1.978720E+07  -9.053070E+06
    1065      436 -9.212580E-02   7.066940E-03   4.997890E-02  1.005560E+06  -5.721350E+06  -1.950680E+07  7.946720E+06   1.777440E+07  -3.671430E+06
    5058      437 -9.212580E-02   2.571120E-03   5.131050E-02  3.564130E+06  -3.318770E+06   2.427150E+07  4.750010E+06   2.289580E+07   3.453060E+06
    3000      438 -9.212580E-02  -1.924710E-03   5.264210E-02  8.298580E+06  -2.327420E+06   3.829010E+07  9.818510E+06   2.981340E+07   6.788550E+06
    5851      439 -9.212580E-02  -6.420540E-03   5.397370E-02  7.542540E+06   4.732300E+06   5.314360E+07  5.580620E+06   4.961550E+07   4.662630E+06
    3089      440 -9.212580E-02  -1.091640E-02   5.530530E-02  9.066310E+06   1.012400E+07   3.635160E+07  7.311520E+06   5.958700E+07   6.532220E+06
    3089      441 -9.212580E-02  -1.541220E-02   5.663690E-02  1.129210E+07   1.263400E+07   2.639580E+07  1.019720E+07   5.755150E+07   7.886920E+06
    3300      442 -9.212580E-02  -1.990800E-02   5.796850E-02 -2.278460E+06  -1.057650E+07  -1.624520E+07  1.170980E+06   4.221950E+07   1.295670E+06
    3237      443 -9.212580E-02  -2.440390E-02   5.930010E-02  1.302110E+07   1.177670E+07   6.026290E+07  8.356480E+06   3.503320E+07   1.182090E+07
    3239      444 -9.212580E-02  -2.889970E-02   6.063170E-02  2.022940E+07   2.339420E+07   1.282480E+08  9.453340E+06   4.427560E+07   2.524040E+07
    6658      445 -9.530080E-02   2.765060E-02   4.057100E-02 -1.322010E+06  -7.475150E+06  -1.236440E+07  1.193880E+07   9.856650E+06  -1.187810E+07
    2875      446 -9.284510E-02   2.669770E-02   4.206680E-02 -6.026450E+06  -1.244020E+07  -3.450410E+07  1.232540E+07   1.998230E+07  -1.326230E+07
    1987      447 -9.530080E-02  -2.938760E-02   5.746480E-02  6.392070E+07   7.472700E+06   2.641990E+07  2.418640E+07   1.161390E+07   2.128150E+07
    6440      448 -9.530080E-02  -2.463440E-02   5.605700E-02  4.923680E+07   2.706720E+06   9.992440E+06  2.643960E+07   1.310720E+07   1.389920E+07
    6719      449 -9.530080E-02  -1.988120E-02   5.464920E-02  4.290200E+07   1.431380E+06   1.332980E+06  2.808500E+07   1.347220E+07   5.950710E+05
    2992      450 -9.530080E-02  -1.512800E-02   5.324140E-02  3.963350E+07  -3.831070E+06   1.468260E+06  3.013650E+07   1.735870E+07   1.018560E+06
    2992      451 -9.530080E-02  -1.037490E-02   5.183360E-02  4.021980E+07  -5.029350E+06   3.747630E+06  2.874210E+07   1.599590E+07   2.126970E+06
    2891      452 -9.530080E-02  -5.621670E-03   5.042580E-02  3.331870E+07  -5.918790E+06   4.104980E+06  2.739970E+07   1.478910E+07   2.486710E+06
    2891      453 -9.530080E-02  -8.684800E-04   4.901790E-02  3.219940E+07  -7.527250E+06   2.217880E+06  2.611470E+07   1.182360E+07   6.572360E+05
    6125      454 -9.530080E-02   3.884710E-03   4.761010E-02  2.838840E+07  -6.096250E+06   9.421810E+05  2.465040E+07   1.181200E+07  -3.234600E+05
    2839      455 -9.530080E-02   8.637890E-03   4.620230E-02  1.826190E+07  -8.985530E+06  -4.106660E+06  2.397820E+07   8.379250E+06  -5.949820E+06
    6773      456 -9.530080E-02   1.339110E-02   4.479450E-02  9.988630E+06  -4.296460E+06  -1.155620E+07  2.177430E+07   1.567970E+07  -8.005630E+06
    6772      457 -9.530080E-02   1.814430E-02   4.338670E-02  3.801380E+06  -7.413020E+06  -1.245240E+07  2.087830E+07   1.411850E+07  -9.436330E+06
    2873      458 -9.530080E-02   2.289750E-02   4.197890E-02 -2.220850E+06  -6.810970E+06  -1.832610E+07  1.798270E+07   1.388390E+07  -1.236660E+07
    5953      459 -5.275580E-02  -3.414080E-02   5.887260E-02  5.599690E+07   1.095760E+07   3.938720E+07 -2.105360E+07   1.642290E+07  -3.130550E+07
    2004      460 -5.593080E-02  -3.339550E-02   6.196320E-02  2.555150E+07   2.384650E+07   1.727120E+08 -6.950640E+06   4.357900E+07  -2.640850E+07
    2004      461 -5.500160E-02  -3.392230E-02   5.977860E-02  4.785940E+07   2.587460E+07   1.458000E+08 -1.742560E+07   4.562480E+07  -4.548260E+07
    3190      462 -5.275580E-02   2.765060E-02   4.057100E-02 -3.649390E+06  -5.139120E+06  -1.201130E+07 -8.776210E+06   7.338540E+06   9.905280E+06
    3187      463 -5.275580E-02   2.289750E-02   4.197890E-02 -1.918500E+06  -5.294280E+06  -1.114770E+07 -1.573780E+07   8.932520E+06   9.226530E+06
    3218      464 -5.275580E-02   1.814430E-02   4.338670E-02  3.060220E+06  -4.271850E+06  -1.351470E+07 -1.584850E+07   1.048310E+07   8.974940E+06
    3221      465 -5.275580E-02   1.339110E-02   4.479450E-02  5.600170E+06  -6.203830E+06  -1.379240E+07 -1.692160E+07   1.210850E+07   7.775110E+06
    3184      466 -5.275580E-02   8.637890E-03   4.620230E-02  1.607010E+07  -6.356340E+06  -5.473340E+06 -2.098690E+07   8.594790E+06   6.032430E+06
    3325      467 -5.275580E-02   3.884710E-03   4.761010E-02  2.219460E+07  -5.954330E+06  -1.180910E+06 -2.070760E+07   1.118450E+07  -5.805470E+05
     906      468 -5.275580E-02  -8.684800E-04   4.901790E-02  2.225110E+07  -1.118290E+07  -1.366200E+07 -2.490750E+07   1.120160E+07  -4.506930E+06
     909      469 -5.275580E-02  -5.621670E-03   5.042580E-02  3.270580E+07  -4.713400E+06   4.475110E+06 -2.723150E+07   1.684830E+07  -8.494520E+06
    3422      470 -5.275580E-02  -1.037490E-02   5.183360E-02  3.522160E+07   3.046890E+06   1.335990E+07 -3.050360E+07   2.871370E+07  -1.043920E+07
     363      471 -5.275580E-02  -1.512800E-02   5.324140E-02  3.145660E+07   8.842420E+06   6.156580E+06 -3.199180E+07   3.442300E+07  -9.458440E+06
    3420      472 -5.275580E-02  -1.988120E-02   5.464920E-02  3.137220E+07   3.690370E+06  -4.059680E+06 -2.897630E+07   2.365270E+07  -4.489470E+06
    3615      473 -5.275580E-02  -2.463440E-02   5.605700E-02  3.711330E+07  -2.978270E+06   3.545670E+06 -2.565170E+07   1.563310E+07  -1.417870E+07
    3612      474 -5.275580E-02  -2.938760E-02   5.746480E-02  5.180040E+07   6.412370E+06   3.065520E+07 -2.919440E+07   1.737610E+07  -3.340730E+07
    5688      475 -5.593080E-02   2.505030E-02   4.465260E-02 -7.253130E+06  -1.610340E+07  -4.675480E+07 -4.512430E+06   2.388630E+07   9.312990E+06
    6844      476 -5.521150E-02   2.669770E-02   4.206680E-02 -6.263560E+06  -8.804350E+06  -3.105740E+07 -7.414180E+06   1.766790E+07   1.140490E+07
    2004      477 -5.593080E-02  -2.889970E-02   6.063170E-02  2.934830E+07   2.356420E+07   1.312010E+08 -1.250120E+07   4.099750E+07  -2.865450E+07
    3767      478 -5.593080E-02  -2.440390E-02   5.930010E-02  9.951060E+06   5.617780E+06   5.971130E+07 -6.281820E+06   3.607890E+07  -4.803210E+06
    3503      479 -5.593080E-02  -1.990800E-02   5.796850E-02 -1.159290E+06  -1.954140E+06  -1.816590E+07 -6.301900E+06   4.192550E+07   1.739250E+06
     363      480 -5.593080E-02  -1.541220E-02   5.663690E-02  1.084780E+07   9.004090E+06   8.878340E+06 -1.691760E+07   5.232200E+07  -3.327520E+06
    3426      481 -5.593080E-02  -1.091640E-02   5.530530E-02  5.610270E+06   4.887850E+06   4.372820E+07 -1.471430E+07   5.154330E+07  -1.457060E+07
    3508      482 -5.593080E-02  -6.420540E-03   5.397370E-02  7.773960E+06  -1.324090E+06   5.698520E+07 -2.048100E+06   4.542270E+07  -1.416750E+06
     900      483 -5.593080E-02  -1.924710E-03   5.264210E-02  8.858380E+06  -1.534640E+06   4.135620E+07 -9.979160E+06   3.017800E+07  -1.692120E+07
    3517      484 -5.593080E-02   2.571120E-03   5.131050E-02  2.886960E+06  -5.289950E+06   2.436390E+07 -3.127650E+06   1.750430E+07  -6.849490E+05
    3337      485 -5.593080E-02   7.066940E-03   4.997890E-02 -1.146150E+06  -4.983710E+06  -2.102740E+07 -5.903260E+06   1.615250E+07   4.191940E+06
    3272      486 -5.593080E-02   1.156280E-02   4.864730E-02 -3.046570E+06  -1.076230E+07  -3.988640E+07 -1.422730E+06   1.784860E+07   2.491660E+06
