# elem_id    node_id        X            Y            Z         Damage        N_failure
     3477        512  -9.212580E-02  -3.125280E-02   7.084910E-02   0.000000E+00   1.797693+308
     3018        513  -1.042300E-01  -3.414080E-02   5.887260E-02   0.000000E+00   1.797693+308
     2964        514  -9.976540E-02  -3.414080E-02   5.887260E-02   0.000000E+00   1.797693+308
     2864        515  -1.157870E-01  -3.610900E-02   5.071030E-02   0.000000E+00   1.797693+308
     2863        516  -1.119350E-01  -3.545290E-02   5.343110E-02   0.000000E+00   1.797693+308
     3008        517  -1.080820E-01  -3.479690E-02   5.615190E-02   0.000000E+00   1.797693+308
     4206        518  -5.593080E-02   2.098370E-03   8.067760E-02   0.000000E+00   1.797693+308
     3871        519  -5.593080E-02   4.648580E-03   7.667480E-02   0.000000E+00   1.797693+308
     3699        520  -5.593080E-02   7.198790E-03   7.267210E-02   0.000000E+00   1.797693+308
     3705        521  -5.593080E-02   9.749000E-03   6.866930E-02   0.000000E+00   1.797693+308
     1461        522  -5.593080E-02   1.229920E-02   6.466650E-02   0.000000E+00   1.797693+308
     1476        523  -5.593080E-02   1.484940E-02   6.066370E-02   0.000000E+00   1.797693+308
     1466        524  -5.593080E-02   1.739960E-02   5.666090E-02   0.000000E+00   1.797693+308
     3277        525  -5.593080E-02   1.994980E-02   5.265810E-02   0.000000E+00   1.797693+308
     3319        526  -5.593080E-02   2.250010E-02   4.865540E-02   0.000000E+00   1.797693+308
     3188        527  -5.114650E-02   2.765060E-02   4.057100E-02   0.000000E+00   1.797693+308
     1998        528  -3.807320E-02   4.236440E-02   1.747650E-02   0.000000E+00   1.797693+308
     3117        529  -3.994080E-02   4.026240E-02   2.077570E-02   0.000000E+00   1.797693+308
     3116        530  -4.180840E-02   3.816050E-02   2.407490E-02   0.000000E+00   1.797693+308
     1020        531  -4.367610E-02   3.605850E-02   2.737420E-02   0.000000E+00   1.797693+308
     6591        532  -4.554370E-02   3.395650E-02   3.067340E-02   0.000000E+00   1.797693+308
     3112        533  -4.741130E-02   3.185460E-02   3.397260E-02   0.000000E+00   1.797693+308
     3197        534  -4.927890E-02   2.975260E-02   3.727180E-02   0.000000E+00   1.797693+308
     2601        535  -1.147320E-01   4.770890E-02   9.087830E-03   0.000000E+00   1.797693+308
     3129        536  -4.286440E-02   4.269840E-02   1.695220E-02   0.000000E+00   1.797693+308
     3031        537  -4.765550E-02   4.303250E-02   1.642790E-02   0.000000E+00   1.797693+308
     3033        538  -5.244670E-02   4.336650E-02   1.590360E-02   0.000000E+00   1.797693+308
     2949        539  -5.723790E-02   4.370050E-02   1.537930E-02   0.000000E+00   1.797693+308
     2949        540  -6.202910E-02   4.403450E-02   1.485500E-02   0.000000E+00   1.797693+308
     2938        541  -6.682030E-02   4.436860E-02   1.433070E-02   0.000000E+00   1.797693+308
     2945        542  -7.161140E-02   4.470260E-02   1.380640E-02   0.000000E+00   1.797693+308
     1967        543  -7.640260E-02   4.503660E-02   1.328220E-02   0.000000E+00   1.797693+308
     2753        544  -8.119380E-02   4.537070E-02   1.275790E-02   0.000000E+00   1.797693+308
     2748        545  -8.598500E-02   4.570470E-02   1.223360E-02   0.000000E+00   1.797693+308
     2751        546  -9.077620E-02   4.603870E-02   1.170930E-02   0.000000E+00   1.797693+308
     5107        547  -9.556730E-02   4.637280E-02   1.118500E-02   0.000000E+00   1.797693+308
     5112        548  -1.003590E-01   4.670680E-02   1.066070E-02   0.000000E+00   1.797693+308
     2660        549  -1.051500E-01   4.704080E-02   1.013640E-02   0.000000E+00   1.797693+308
     2670        550  -1.099410E-01   4.737480E-02   9.612120E-03   0.000000E+00   1.797693+308
     2805        551  -9.691010E-02   2.765060E-02   4.057100E-02   0.000000E+00   1.797693+308
     1340        552  -9.889030E-02   2.987930E-02   3.707290E-02   0.000000E+00   1.797693+308
     1335        553  -1.008710E-01   3.210800E-02   3.357480E-02   0.000000E+00   1.797693+308
     2693        554  -1.028510E-01   3.433670E-02   3.007660E-02   0.000000E+00   1.797693+308
     2686        555  -1.048310E-01   3.656540E-02   2.657850E-02   0.000000E+00   1.797693+308
     6724        556  -1.068110E-01   3.879410E-02   2.308040E-02   0.000000E+00   1.797693+308
     1155        557  -1.087910E-01   4.102280E-02   1.958220E-02   0.000000E+00   1.797693+308
     6615        558  -1.107720E-01   4.325150E-02   1.608410E-02   0.000000E+00   1.797693+308
     5800        559  -1.127520E-01   4.548020E-02   1.258600E-02   0.000000E+00   1.797693+308
     3568        560  -9.212580E-02   2.098370E-03   8.067760E-02   0.000000E+00   1.797693+308
     2979        561  -9.212580E-02   2.250010E-02   4.865540E-02   0.000000E+00   1.797693+308
     2973        562  -9.212580E-02   1.994980E-02   5.265810E-02   0.000000E+00   1.797693+308
     3043        563  -9.212580E-02   1.739960E-02   5.666090E-02   0.000000E+00   1.797693+308
     1593        564  -9.212580E-02   1.484940E-02   6.066370E-02   0.000000E+00   1.797693+308
     1585        565  -9.212580E-02   1.229920E-02   6.466650E-02   0.000000E+00   1.797693+308
     3263        566  -9.212580E-02   9.749000E-03   6.866930E-02   0.000000E+00   1.797693+308
     3261        567  -9.212580E-02   7.198790E-03   7.267210E-02   0.000000E+00   1.797693+308
     3430        568  -9.212580E-02   4.648580E-03   7.667480E-02   0.000000E+00   1.797693+308
     3573        569  -8.450580E-02   2.098370E-03   8.067760E-02   0.000000E+00   1.797693+308
     3570        570  -8.831580E-02   2.098370E-03   8.067760E-02   0.000000E+00   1.797693+308
     3438        571  -8.450580E-02   4.601590E-03   7.674860E-02   0.000000E+00   1.797693+308
     3261        572  -8.450580E-02   7.104810E-03   7.281960E-02   0.000000E+00   1.797693+308
     3263        573  -8.450580E-02   9.608030E-03   6.889050E-02   0.000000E+00   1.797693+308
     1585        574  -8.450580E-02   1.211120E-02   6.496150E-02   0.000000E+00   1.797693+308
     1589        575  -8.450580E-02   1.461450E-02   6.103250E-02   0.000000E+00   1.797693+308
     1597        576  -8.450580E-02   1.711770E-02   5.710350E-02   0.000000E+00   1.797693+308
     3036        577  -8.450580E-02   1.962090E-02   5.317440E-02   0.000000E+00   1.797693+308
     2974        578  -8.450580E-02   2.212410E-02   4.924540E-02   0.000000E+00   1.797693+308
     2972        579  -8.450580E-02   2.462730E-02   4.531640E-02   0.000000E+00   1.797693+308
     2887        580  -7.646250E-02   2.973090E-02   3.730580E-02   0.000000E+00   1.797693+308
     2986        581  -7.159410E-02   2.973090E-02   3.730580E-02   0.000000E+00   1.797693+308
     4209        582  -6.355080E-02   2.098370E-03   8.067760E-02   0.000000E+00   1.797693+308
     3314        583  -6.355080E-02   2.462730E-02   4.531640E-02   0.000000E+00   1.797693+308
     3275        584  -6.355080E-02   2.212410E-02   4.924540E-02   0.000000E+00   1.797693+308
     3277        585  -6.355080E-02   1.962090E-02   5.317440E-02   0.000000E+00   1.797693+308
     1474        586  -6.355080E-02   1.711770E-02   5.710350E-02   0.000000E+00   1.797693+308
     1467        587  -6.355080E-02   1.461450E-02   6.103250E-02   0.000000E+00   1.797693+308
     1461        588  -6.355080E-02   1.211120E-02   6.496150E-02   0.000000E+00   1.797693+308
     3705        589  -6.355080E-02   9.608030E-03   6.889050E-02   0.000000E+00   1.797693+308
     3699        590  -6.355080E-02   7.104810E-03   7.281960E-02   0.000000E+00   1.797693+308
     2007        591  -6.355080E-02   4.601590E-03   7.674860E-02   0.000000E+00   1.797693+308
     4203        592  -5.974080E-02   2.098370E-03   8.067760E-02   0.000000E+00   1.797693+308
     3811        593  -8.450580E-02  -2.853110E-02   7.959150E-02   0.000000E+00   1.797693+308
     3816        594  -8.450580E-02  -2.583200E-02   8.332290E-02   0.000000E+00   1.797693+308
     6370        595  -8.450580E-02  -2.226500E-02   8.623580E-02   0.000000E+00   1.797693+308
      204        596  -8.450580E-02  -1.806950E-02   8.813500E-02   0.000000E+00   1.797693+308
     4175        597  -8.450580E-02  -1.352700E-02   8.889290E-02   0.000000E+00   1.797693+308
     3848        598  -8.450580E-02  -8.942180E-03   8.845860E-02   0.000000E+00   1.797693+308
     3854        599  -8.450580E-02  -4.622700E-03   8.686150E-02   0.000000E+00   1.797693+308
     3854        600  -8.450580E-02  -8.583370E-04   8.420850E-02   0.000000E+00   1.797693+308
     3811        601  -9.212580E-02  -2.853110E-02   7.959150E-02   0.000000E+00   1.797693+308
     3820        602  -9.212580E-02  -2.583200E-02   8.332290E-02   0.000000E+00   1.797693+308
      194        603  -9.212580E-02  -2.226500E-02   8.623580E-02   0.000000E+00   1.797693+308
     6373        604  -9.212580E-02  -1.806950E-02   8.813500E-02   0.000000E+00   1.797693+308
     4168        605  -9.212580E-02  -1.352700E-02   8.889290E-02   0.000000E+00   1.797693+308
     3849        606  -9.212580E-02  -8.942180E-03   8.845860E-02   0.000000E+00   1.797693+308
     3849        607  -9.212580E-02  -4.622700E-03   8.686150E-02   0.000000E+00   1.797693+308
     3858        608  -9.212580E-02  -8.583370E-04   8.420850E-02   0.000000E+00   1.797693+308
     4429        609   1.524000E-02   3.235760E-05  -2.862600E-05   0.000000E+00   1.797693+308
     5327        610   1.524000E-02  -2.850420E-02   2.521700E-02   0.000000E+00   1.797693+308
     4378        611   1.524000E-02  -3.534710E-03   3.127070E-03   0.000000E+00   1.797693+308
     5615        612   1.524000E-02  -7.101780E-03   6.282770E-03   0.000000E+00   1.797693+308
     5607        613   1.524000E-02  -1.066880E-02   9.438470E-03   0.000000E+00   1.797693+308
     6145        614   1.524000E-02  -1.423590E-02   1.259420E-02   0.000000E+00   1.797693+308
     6145        615   1.524000E-02  -1.780300E-02   1.574990E-02   0.000000E+00   1.797693+308
     4564        616   1.524000E-02  -2.137000E-02   1.890560E-02   0.000000E+00   1.797693+308
     5304        617   1.524000E-02  -2.493710E-02   2.206130E-02   0.000000E+00   1.797693+308
     2107        618   1.524000E-02   1.544650E-02   1.739490E-02   0.000000E+00   1.797693+308
     2105        619   1.524000E-02   1.236370E-02   1.391020E-02   0.000000E+00   1.797693+308
     5732        620   1.524000E-02   9.280850E-03   1.042550E-02   0.000000E+00   1.797693+308
     5732        621   1.524000E-02   6.198020E-03   6.940770E-03   0.000000E+00   1.797693+308
     4380        622   1.524000E-02   3.115190E-03   3.456070E-03   0.000000E+00   1.797693+308
     2121        623   1.524000E-02  -1.309000E-02   4.264050E-02   0.000000E+00   1.797693+308
     2103        624   1.524000E-02  -9.522960E-03   3.948480E-02   0.000000E+00   1.797693+308
     4244        625   1.524000E-02  -5.955890E-03   3.632910E-02   0.000000E+00   1.797693+308
     4240        626   1.524000E-02  -2.388830E-03   3.317340E-02   0.000000E+00   1.797693+308
     6021        627   1.524000E-02   1.178240E-03   3.001770E-02   0.000000E+00   1.797693+308
     4259        628   1.524000E-02   4.745310E-03   2.686200E-02   0.000000E+00   1.797693+308
     4264        629   1.524000E-02   8.312380E-03   2.370630E-02   0.000000E+00   1.797693+308
     2096        630   1.524000E-02   1.187940E-02   2.055060E-02   0.000000E+00   1.797693+308
     2118        631   1.524000E-02  -1.617290E-02   3.915580E-02   0.000000E+00   1.797693+308
     5588        632   1.524000E-02  -1.925570E-02   3.567110E-02   0.000000E+00   1.797693+308
     5593        633   1.524000E-02  -2.233850E-02   3.218640E-02   0.000000E+00   1.797693+308
     5324        634   1.524000E-02  -2.542140E-02   2.870170E-02   0.000000E+00   1.797693+308
     4312        635  -5.593080E-02  -2.853110E-02   7.959150E-02   0.000000E+00   1.797693+308
     4449        636  -5.593080E-02  -2.583200E-02   8.332290E-02   0.000000E+00   1.797693+308
     4526        637  -5.593080E-02  -2.226500E-02   8.623580E-02   0.000000E+00   1.797693+308
     4516        638  -5.593080E-02  -1.806950E-02   8.813500E-02   0.000000E+00   1.797693+308
      153        639  -5.593080E-02  -1.352700E-02   8.889290E-02   0.000000E+00   1.797693+308
     4464        640  -5.593080E-02  -8.942180E-03   8.845860E-02   0.000000E+00   1.797693+308
     4464        641  -5.593080E-02  -4.622700E-03   8.686150E-02   0.000000E+00   1.797693+308
     4230        642  -5.593080E-02  -8.583370E-04   8.420850E-02   0.000000E+00   1.797693+308
     4229        643  -6.355080E-02  -8.583370E-04   8.420850E-02   0.000000E+00   1.797693+308
     4452        644  -6.355080E-02  -4.622700E-03   8.686150E-02   0.000000E+00   1.797693+308
     4452        645  -6.355080E-02  -8.942180E-03   8.845860E-02   0.000000E+00   1.797693+308
        4        646  -6.355080E-02  -1.352700E-02   8.889290E-02   0.000000E+00   1.797693+308
     6379        647  -6.355080E-02  -1.806950E-02   8.813500E-02   0.000000E+00   1.797693+308
     4517        648  -6.355080E-02  -2.226500E-02   8.623580E-02   0.000000E+00   1.797693+308
     4319        649  -6.355080E-02  -2.583200E-02   8.332290E-02   0.000000E+00   1.797693+308
     4319        650  -6.355080E-02  -2.853110E-02   7.959150E-02   0.000000E+00   1.797693+308
     4404        651  -1.057920E-02  -2.548770E-02   5.630970E-02   0.000000E+00   1.797693+308
     3716        652  -3.870920E-02  -3.290460E-02   5.850650E-02   0.000000E+00   1.797693+308
     3794        653  -3.402090E-02  -3.166850E-02   5.814040E-02   0.000000E+00   1.797693+308
     3975        654  -2.933260E-02  -3.043230E-02   5.777430E-02   0.000000E+00   1.797693+308
     3973        655  -2.464420E-02  -2.919620E-02   5.740810E-02   0.000000E+00   1.797693+308
     6015        656  -1.995590E-02  -2.796000E-02   5.704200E-02   0.000000E+00   1.797693+308
     4303        657  -1.526760E-02  -2.672380E-02   5.667590E-02   0.000000E+00   1.797693+308
     3211        658  -4.824890E-02   2.385500E-02   4.169520E-02   0.000000E+00   1.797693+308
     1537        659  -4.535120E-02   2.005940E-02   4.281940E-02   0.000000E+00   1.797693+308
     1553        660  -4.245350E-02   1.626390E-02   4.394360E-02   0.000000E+00   1.797693+308
     3344        661  -3.955590E-02   1.246830E-02   4.506780E-02   0.000000E+00   1.797693+308
     3340        662  -3.665820E-02   8.672670E-03   4.619200E-02   0.000000E+00   1.797693+308
     3551        663  -3.376060E-02   4.877070E-03   4.731620E-02   0.000000E+00   1.797693+308
     3545        664  -3.086290E-02   1.081480E-03   4.844040E-02   0.000000E+00   1.797693+308
     3556        665  -2.796520E-02  -2.714120E-03   4.956460E-02   0.000000E+00   1.797693+308
     3556        666  -2.506760E-02  -6.509710E-03   5.068880E-02   0.000000E+00   1.797693+308
     3730        667  -2.216990E-02  -1.030530E-02   5.181300E-02   0.000000E+00   1.797693+308
     3730        668  -1.927220E-02  -1.410090E-02   5.293720E-02   0.000000E+00   1.797693+308
     3885        669  -1.637460E-02  -1.789650E-02   5.406140E-02   0.000000E+00   1.797693+308
     1419        670  -1.347690E-02  -2.169210E-02   5.518550E-02   0.000000E+00   1.797693+308
     2917        671  -1.354890E-01  -2.288330E-02   5.553840E-02   0.000000E+00   1.797693+308
     5845        672  -1.327330E-01  -1.927370E-02   5.446930E-02   0.000000E+00   1.797693+308
     5816        673  -1.299780E-01  -1.566410E-02   5.340020E-02   0.000000E+00   1.797693+308
     5134        674  -1.272220E-01  -1.205460E-02   5.233110E-02   0.000000E+00   1.797693+308
     5126        675  -1.244670E-01  -8.445010E-03   5.126200E-02   0.000000E+00   1.797693+308
     5132        676  -1.217110E-01  -4.835450E-03   5.019290E-02   0.000000E+00   1.797693+308
     2756        677  -1.189550E-01  -1.225880E-03   4.912380E-02   0.000000E+00   1.797693+308
     2761        678  -1.162000E-01   2.383680E-03   4.805470E-02   0.000000E+00   1.797693+308
     5814        679  -1.134440E-01   5.993250E-03   4.698560E-02   0.000000E+00   1.797693+308
     2772        680  -1.106880E-01   9.602810E-03   4.591650E-02   0.000000E+00   1.797693+308
     2770        681  -1.079330E-01   1.321240E-02   4.484740E-02   0.000000E+00   1.797693+308
     1611        682  -1.051770E-01   1.682190E-02   4.377830E-02   0.000000E+00   1.797693+308
     1612        683  -1.024210E-01   2.043150E-02   4.270920E-02   0.000000E+00   1.797693+308
     2802        684  -9.966570E-02   2.404110E-02   4.164010E-02   0.000000E+00   1.797693+308
     2809        685  -1.310240E-01  -2.449150E-02   5.601470E-02   0.000000E+00   1.797693+308
     4872        686  -1.265580E-01  -2.609970E-02   5.649100E-02   0.000000E+00   1.797693+308
     4869        687  -1.220920E-01  -2.770790E-02   5.696730E-02   0.000000E+00   1.797693+308
     2867        688  -1.176270E-01  -2.931610E-02   5.744370E-02   0.000000E+00   1.797693+308
     2866        689  -1.131610E-01  -3.092430E-02   5.792000E-02   0.000000E+00   1.797693+308
     3005        690  -1.086960E-01  -3.253260E-02   5.839630E-02   0.000000E+00   1.797693+308
     5335        691   3.685450E-03  -3.957980E-02   3.501530E-02   0.000000E+00   1.797693+308
     6048        692  -6.537960E-04  -4.038970E-02   3.573180E-02   0.000000E+00   1.797693+308
     2072        693  -4.993040E-03  -4.119970E-02   3.644840E-02   0.000000E+00   1.797693+308
     4156        694  -9.332280E-03  -4.200970E-02   3.716500E-02   0.000000E+00   1.797693+308
     4147        695  -1.367150E-02  -4.281970E-02   3.788150E-02   0.000000E+00   1.797693+308
     4112        696  -1.801080E-02  -4.362960E-02   3.859810E-02   0.000000E+00   1.797693+308
     6043        697   3.685450E-03  -2.416560E-02   5.243880E-02   0.000000E+00   1.797693+308
     4384        698   3.685450E-03  -2.724840E-02   4.895410E-02   0.000000E+00   1.797693+308
     1353        699   3.685450E-03  -3.033130E-02   4.546940E-02   0.000000E+00   1.797693+308
     1353        700   3.685450E-03  -3.341410E-02   4.198470E-02   0.000000E+00   1.797693+308
      171        701   3.685450E-03  -3.649690E-02   3.850000E-02   0.000000E+00   1.797693+308
     6413        702  -3.671900E-03  -2.553890E-02   5.365370E-02   0.000000E+00   1.797693+308
     4384        703   6.771960E-06  -2.485230E-02   5.304620E-02   0.000000E+00   1.797693+308
     4399        704  -1.002190E-02  -2.559690E-02   5.597670E-02   0.000000E+00   1.797693+308
      186        705  -6.952260E-03  -2.586400E-02   5.452010E-02   0.000000E+00   1.797693+308
     2677        706  -1.632970E-01  -2.513690E-02   2.223800E-02   0.000000E+00   1.797693+308
     2210        707  -1.632970E-01   1.386310E-02  -1.226430E-02   0.000000E+00   1.797693+308
      551        708  -1.632970E-01  -2.159140E-02   1.910140E-02   0.000000E+00   1.797693+308
      541        709  -1.632970E-01  -1.804600E-02   1.596480E-02   0.000000E+00   1.797693+308
     5787        710  -1.632970E-01  -1.450050E-02   1.282830E-02   0.000000E+00   1.797693+308
     5787        711  -1.632970E-01  -1.095510E-02   9.691690E-03   0.000000E+00   1.797693+308
     1873        712  -1.632970E-01  -7.409630E-03   6.555120E-03   0.000000E+00   1.797693+308
     1868        713  -1.632970E-01  -3.864180E-03   3.418550E-03   0.000000E+00   1.797693+308
     2315        714  -1.632970E-01  -3.187280E-04   2.819710E-04   0.000000E+00   1.797693+308
     2318        715  -1.632970E-01   3.226720E-03  -2.854600E-03   0.000000E+00   1.797693+308
     2245        716  -1.632970E-01   6.772170E-03  -5.991180E-03   0.000000E+00   1.797693+308
     2213        717  -1.632970E-01   1.031760E-02  -9.127750E-03   0.000000E+00   1.797693+308
     1894        718  -1.632970E-01  -9.722720E-03   3.966150E-02   0.000000E+00   1.797693+308
     1886        719  -1.632970E-01  -1.280550E-02   3.617680E-02   0.000000E+00   1.797693+308
     5713        720  -1.632970E-01  -1.588840E-02   3.269210E-02   0.000000E+00   1.797693+308
     5713        721  -1.632970E-01  -1.897120E-02   2.920740E-02   0.000000E+00   1.797693+308
      557        722  -1.632970E-01  -2.205400E-02   2.572270E-02   0.000000E+00   1.797693+308
     1786        723  -1.632970E-01   2.927720E-02   5.159180E-03   0.000000E+00   1.797693+308
     1797        724  -1.632970E-01   2.573180E-02   8.295750E-03   0.000000E+00   1.797693+308
     1823        725  -1.632970E-01   2.218630E-02   1.143230E-02   0.000000E+00   1.797693+308
     2192        726  -1.632970E-01   1.864090E-02   1.456890E-02   0.000000E+00   1.797693+308
     2277        727  -1.632970E-01   1.509540E-02   1.770550E-02   0.000000E+00   1.797693+308
     2274        728  -1.632970E-01   1.155000E-02   2.084200E-02   0.000000E+00   1.797693+308
     2440        729  -1.632970E-01   8.004530E-03   2.397860E-02   0.000000E+00   1.797693+308
     2436        730  -1.632970E-01   4.459080E-03   2.711520E-02   0.000000E+00   1.797693+308
     2524        731  -1.632970E-01   9.136300E-04   3.025180E-02   0.000000E+00   1.797693+308
     2530        732  -1.632970E-01  -2.631820E-03   3.338830E-02   0.000000E+00   1.797693+308
     1885        733  -1.632970E-01  -6.177270E-03   3.652490E-02   0.000000E+00   1.797693+308
     1800        734  -1.632970E-01   2.619440E-02   1.674480E-03   0.000000E+00   1.797693+308
     1813        735  -1.632970E-01   2.311160E-02  -1.810220E-03   0.000000E+00   1.797693+308
     1813        736  -1.632970E-01   2.002870E-02  -5.294920E-03   0.000000E+00   1.797693+308
     2218        737  -1.632970E-01   1.694590E-02  -8.779620E-03   0.000000E+00   1.797693+308
     2263        738  -1.461700E-01   2.518970E-02  -2.228470E-02   0.000000E+00   1.797693+308
     4186        739   1.886180E-03   1.135900E-02  -1.004900E-02   0.000000E+00   1.797693+308
     2257        740  -1.412350E-01   2.472860E-02  -2.187680E-02   0.000000E+00   1.797693+308
     2329        741  -1.363000E-01   2.426760E-02  -2.146900E-02   0.000000E+00   1.797693+308
     2329        742  -1.313650E-01   2.380660E-02  -2.106110E-02   0.000000E+00   1.797693+308
     1872        743  -1.264300E-01   2.334560E-02  -2.065330E-02   0.000000E+00   1.797693+308
     2495        744  -1.214940E-01   2.288460E-02  -2.024540E-02   0.000000E+00   1.797693+308
     1877        745  -1.165590E-01   2.242350E-02  -1.983760E-02   0.000000E+00   1.797693+308
     1878        746  -1.116240E-01   2.196250E-02  -1.942970E-02   0.000000E+00   1.797693+308
     1881        747  -1.066890E-01   2.150150E-02  -1.902180E-02   0.000000E+00   1.797693+308
     1895        748  -1.017530E-01   2.104050E-02  -1.861400E-02   0.000000E+00   1.797693+308
      474        749  -9.681820E-02   2.057940E-02  -1.820610E-02   0.000000E+00   1.797693+308
     1923        750  -9.188300E-02   2.011840E-02  -1.779830E-02   0.000000E+00   1.797693+308
     5824        751  -8.694780E-02   1.965740E-02  -1.739040E-02   0.000000E+00   1.797693+308
     2815        752  -8.201260E-02   1.919640E-02  -1.698260E-02   0.000000E+00   1.797693+308
     5821        753  -7.707730E-02   1.873530E-02  -1.657470E-02   0.000000E+00   1.797693+308
     1982        754  -7.214210E-02   1.827430E-02  -1.616690E-02   0.000000E+00   1.797693+308
     1983        755  -6.720690E-02   1.781330E-02  -1.575900E-02   0.000000E+00   1.797693+308
     1983        756  -6.227170E-02   1.735230E-02  -1.535110E-02   0.000000E+00   1.797693+308
     1984        757  -5.733650E-02   1.689120E-02  -1.494330E-02   0.000000E+00   1.797693+308
     1985        758  -5.240120E-02   1.643020E-02  -1.453540E-02   0.000000E+00   1.797693+308
     3088        759  -4.746600E-02   1.596920E-02  -1.412760E-02   0.000000E+00   1.797693+308
     1989        760  -4.253080E-02   1.550820E-02  -1.371970E-02   0.000000E+00   1.797693+308
      299        761  -3.759560E-02   1.504720E-02  -1.331190E-02   0.000000E+00   1.797693+308
      302        762  -3.266040E-02   1.458610E-02  -1.290400E-02   0.000000E+00   1.797693+308
     3494        763  -2.772510E-02   1.412510E-02  -1.249610E-02   0.000000E+00   1.797693+308
     3490        764  -2.278990E-02   1.366410E-02  -1.208830E-02   0.000000E+00   1.797693+308
     3648        765  -1.785470E-02   1.320310E-02  -1.168040E-02   0.000000E+00   1.797693+308
     2005        766  -1.291950E-02   1.274200E-02  -1.127260E-02   0.000000E+00   1.797693+308
     6687        767  -7.984260E-03   1.228100E-02  -1.086470E-02   0.000000E+00   1.797693+308
     4009        768  -3.049040E-03   1.182000E-02  -1.045690E-02   0.000000E+00   1.797693+308
     5703        769  -1.461700E-01   4.060380E-02  -4.861200E-03   0.000000E+00   1.797693+308
     1843        770  -1.461700E-01   3.752100E-02  -8.345900E-03   0.000000E+00   1.797693+308
     1846        771  -1.461700E-01   3.443820E-02  -1.183060E-02   0.000000E+00   1.797693+308
     1236        772  -1.461700E-01   3.135530E-02  -1.531530E-02   0.000000E+00   1.797693+308
     1233        773  -1.461700E-01   2.827250E-02  -1.880000E-02   0.000000E+00   1.797693+308
     1214        774  -1.443850E-01   4.043700E-02  -4.713620E-03   0.000000E+00   1.797693+308
     1859        775  -1.380350E-01   4.097120E-02  -2.914480E-03   0.000000E+00   1.797693+308
     6633        776  -1.411000E-01   4.041820E-02  -4.116570E-03   0.000000E+00   1.797693+308
     2608        777  -1.186160E-01   4.658590E-02   7.087450E-03   0.000000E+00   1.797693+308
     1876        778  -1.225000E-01   4.546300E-02   5.087060E-03   0.000000E+00   1.797693+308
     2413        779  -1.263830E-01   4.434010E-02   3.086670E-03   0.000000E+00   1.797693+308
     5775        780  -1.302670E-01   4.321710E-02   1.086290E-03   0.000000E+00   1.797693+308
     1859        781  -1.341510E-01   4.209420E-02  -9.140980E-04   0.000000E+00   1.797693+308
     2002        782  -1.002190E-02   2.901290E-02   7.664750E-03   0.000000E+00   1.797693+308
     3660        783  -1.402920E-02   3.092030E-02   9.066430E-03   0.000000E+00   1.797693+308
     3469        784  -1.803660E-02   3.282760E-02   1.046810E-02   0.000000E+00   1.797693+308
     3467        785  -2.204390E-02   3.473500E-02   1.186980E-02   0.000000E+00   1.797693+308
     3349        786  -2.605120E-02   3.664230E-02   1.327150E-02   0.000000E+00   1.797693+308
     3353        787  -3.005850E-02   3.854970E-02   1.467310E-02   0.000000E+00   1.797693+308
     3359        788  -3.406590E-02   4.045700E-02   1.607480E-02   0.000000E+00   1.797693+308
     3940        789  -3.671900E-03   2.729230E-02   6.915170E-03   0.000000E+00   1.797693+308
     6013        790  -6.956700E-03   2.788720E-02   6.969290E-03   0.000000E+00   1.797693+308
      757        791   1.886180E-03   2.677310E-02   7.374500E-03   0.000000E+00   1.797693+308
      758        792  -8.928620E-04   2.703270E-02   7.144830E-03   0.000000E+00   1.797693+308
     2017        793   1.886180E-03   2.369030E-02   3.889800E-03   0.000000E+00   1.797693+308
      797        794   1.886180E-03   2.060750E-02   4.050980E-04   0.000000E+00   1.797693+308
      797        795   1.886180E-03   1.752460E-02  -3.079600E-03   0.000000E+00   1.797693+308
      799        796   1.886180E-03   1.444180E-02  -6.564300E-03   0.000000E+00   1.797693+308
     2718        797  -1.529680E-01  -3.594230E-02   3.179730E-02   0.000000E+00   1.797693+308
     2823        798  -1.238060E-01  -4.337740E-02   3.837500E-02   0.000000E+00   1.797693+308
     1966        799  -1.279720E-01  -4.231530E-02   3.743530E-02   0.000000E+00   1.797693+308
     1965        800  -1.321380E-01  -4.125310E-02   3.649570E-02   0.000000E+00   1.797693+308
     1964        801  -1.363040E-01  -4.019100E-02   3.555600E-02   0.000000E+00   1.797693+308
      442        802  -1.404700E-01  -3.912880E-02   3.461630E-02   0.000000E+00   1.797693+308
      436        803  -1.446360E-01  -3.806660E-02   3.367670E-02   0.000000E+00   1.797693+308
     2723        804  -1.488020E-01  -3.700450E-02   3.273700E-02   0.000000E+00   1.797693+308
     2926        805  -1.380350E-01  -2.320810E-02   5.386340E-02   0.000000E+00   1.797693+308
     1011        806  -1.443850E-01  -2.271650E-02   5.115680E-02   0.000000E+00   1.797693+308
     2843        807  -1.411090E-01  -2.326520E-02   5.221940E-02   0.000000E+00   1.797693+308
     5720        808  -1.529680E-01  -2.052820E-02   4.922080E-02   0.000000E+00   1.797693+308
     5720        809  -1.486760E-01  -2.162230E-02   5.018880E-02   0.000000E+00   1.797693+308
      425        810  -1.529680E-01  -2.361100E-02   4.573610E-02   0.000000E+00   1.797693+308
      424        811  -1.529680E-01  -2.669380E-02   4.225140E-02   0.000000E+00   1.797693+308
     6464        812  -1.529680E-01  -2.977670E-02   3.876670E-02   0.000000E+00   1.797693+308
