# eid nid X Y Z SXX SYY SZZ SXY SYZ SXZ
    326.   3281. -0.587315E-01 -0.198592E-01  0.776706E-01  0.229202E+08  0.406729E+09  0.165094E+09 -0.334103E+07  0.274437E+09 -0.131950E+07
    326.   8475. -0.575193E-01 -0.196313E-01  0.795000E-01  0.456382E+07  0.294828E+09  0.123369E+09 -0.240023E+07  0.187736E+09 -0.337365E+07
    327.   3271. -0.584686E-01 -0.182158E-01  0.790638E-01  0.154758E+08  0.421446E+09  0.666804E+08 -0.510386E+06  0.225943E+09 -0.593301E+07
    327.   3281. -0.587315E-01 -0.198592E-01  0.776706E-01  0.300808E+08  0.444814E+09  0.161599E+09 -0.626159E+07  0.295690E+09 -0.192581E+07
    327.  11932. -0.598853E-01 -0.191165E-01  0.795577E-01  0.997541E+07  0.349286E+09  0.107890E+09 -0.327759E+07  0.209096E+09 -0.323111E+07
    327.   3285. -0.610191E-01 -0.192528E-01  0.782608E-01  0.232552E+08  0.437210E+09  0.128385E+09 -0.402986E+07  0.269924E+09 -0.231825E+07
    328.   3304. -0.607501E-01 -0.174894E-01  0.795050E-01  0.501929E+07  0.307934E+09 -0.181312E+08 -0.361079E+07  0.106605E+09 -0.714502E+07
    328.  11932. -0.598853E-01 -0.191165E-01  0.795577E-01  0.340283E+07  0.278010E+09  0.470139E+08  0.265343E+07  0.135749E+09 -0.147546E+07
    328.   3321. -0.590072E-01 -0.165670E-01  0.799480E-01  0.570433E+07  0.279929E+09 -0.331867E+08 -0.445386E+07  0.826940E+08 -0.460374E+07
    328.   9679. -0.614567E-01 -0.177950E-01  0.813278E-01  0.104450E+07  0.182107E+09  0.327146E+08  0.972814E+06  0.102432E+09 -0.590066E+06
    329.   3271. -0.584686E-01 -0.182158E-01  0.790638E-01  0.961841E+07  0.377354E+09  0.343103E+07 -0.288131E+07  0.140946E+09  0.261125E+07
    329.  11932. -0.598853E-01 -0.191165E-01  0.795577E-01  0.193133E+08  0.335777E+09  0.772639E+08 -0.137131E+07  0.156420E+09 -0.165714E+07
    329.   3321. -0.590072E-01 -0.165670E-01  0.799480E-01 -0.111062E+08  0.309195E+09 -0.875224E+08 -0.334271E+07  0.840078E+08 -0.145297E+07
    329.   3304. -0.607501E-01 -0.174894E-01  0.795050E-01 -0.487450E+07  0.342818E+09 -0.518457E+08 -0.439528E+07  0.116855E+09 -0.339503E+07
    330.   8519. -0.600767E-01 -0.204513E-01  0.817101E-01  0.968192E+07  0.115173E+09  0.132613E+09 -0.485459E+07  0.107484E+09 -0.751692E+07
    330.   9679. -0.614567E-01 -0.177950E-01  0.813278E-01  0.249147E+07  0.130798E+09  0.903716E+08  0.993353E+06  0.113397E+09 -0.141347E+07
    330.  11932. -0.598853E-01 -0.191165E-01  0.795577E-01  0.148429E+07  0.198513E+09  0.114737E+09 -0.373485E+06  0.143470E+09 -0.875803E+06
    330.  11423. -0.619445E-01 -0.198880E-01  0.796839E-01  0.636946E+07  0.172152E+09  0.139438E+09 -0.334670E+07  0.138042E+09 -0.441504E+07
    331.   3304. -0.607501E-01 -0.174894E-01  0.795050E-01  0.222495E+07  0.297837E+09  0.245488E+08 -0.336988E+07  0.126420E+09 -0.723257E+05
    331.  11932. -0.598853E-01 -0.191165E-01  0.795577E-01 -0.400330E+07  0.253089E+09  0.705602E+08 -0.177789E+07  0.147034E+09 -0.380661E+07
    331.   9679. -0.614567E-01 -0.177950E-01  0.813278E-01  0.784525E+06  0.170114E+09  0.674885E+08  0.178026E+07  0.118626E+09  0.130775E+07
    331.  11423. -0.619445E-01 -0.198880E-01  0.796839E-01 -0.964543E+06  0.214998E+09  0.980707E+08 -0.341355E+07  0.144563E+09 -0.549537E+07
    332.   3285. -0.610191E-01 -0.192528E-01  0.782608E-01  0.191920E+08  0.388408E+09  0.115072E+09 -0.260981E+07  0.223664E+09 -0.115470E+07
    332.  11932. -0.598853E-01 -0.191165E-01  0.795577E-01  0.622202E+07  0.310767E+09  0.936390E+08 -0.270340E+07  0.174214E+09 -0.653254E+06
    332.   3304. -0.607501E-01 -0.174894E-01  0.795050E-01  0.433829E+07  0.349667E+09  0.275727E+08 -0.459581E+07  0.156971E+09 -0.240215E+06
    332.  11423. -0.619445E-01 -0.198880E-01  0.796839E-01  0.118034E+08  0.274597E+09  0.128782E+09 -0.413964E+07  0.170834E+09 -0.366027E+07
    333.   3271. -0.584686E-01 -0.182158E-01  0.790638E-01  0.556613E+07  0.401112E+09  0.232544E+08 -0.702053E+05  0.187204E+09 -0.325315E+07
    333.   3304. -0.607501E-01 -0.174894E-01  0.795050E-01  0.104283E+08  0.383911E+09  0.132608E+08 -0.387424E+07  0.157947E+09 -0.522163E+07
    333.   3285. -0.610191E-01 -0.192528E-01  0.782608E-01  0.134522E+08  0.417476E+09  0.842568E+08 -0.256167E+07  0.230147E+09  0.149222E+07
    333.  11932. -0.598853E-01 -0.191165E-01  0.795577E-01  0.696567E+07  0.341716E+09  0.765504E+08 -0.308011E+07  0.178232E+09 -0.279409E+07
    334.   9050. -0.507788E-01 -0.653237E-02  0.480222E-01  0.106155E+09 -0.268827E+08  0.599791E+07 -0.673542E+08  0.186669E+08  0.149274E+07
    334.  11318. -0.532921E-01 -0.767676E-02  0.491783E-01  0.111359E+09 -0.232604E+08  0.167368E+08 -0.720559E+08  0.296865E+08 -0.487302E+07
    334.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.114829E+09 -0.200932E+08  0.187758E+08 -0.739537E+08  0.319897E+08 -0.591824E+07
    334.  11328. -0.538032E-01 -0.559959E-02  0.476865E-01  0.108377E+09 -0.219672E+08  0.213478E+08 -0.666662E+08  0.285181E+08 -0.418713E+07
    335.   1122. -0.527558E-01 -0.605377E-02  0.505537E-01  0.128041E+09 -0.175135E+08  0.357027E+07 -0.878121E+08  0.200684E+08  0.625972E+07
    335.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.117857E+09 -0.197931E+08  0.136912E+08 -0.789769E+08  0.299370E+08 -0.442648E+07
    335.   9050. -0.507788E-01 -0.653237E-02  0.480222E-01  0.107918E+09 -0.250291E+08  0.720849E+07 -0.709095E+08  0.198698E+08  0.103443E+07
    335.  11318. -0.532921E-01 -0.767676E-02  0.491783E-01  0.114464E+09 -0.233665E+08  0.102179E+08 -0.770378E+08  0.277153E+08 -0.308789E+07
    336.   1121. -0.527558E-01 -0.418131E-02  0.499991E-01  0.116199E+09 -0.318899E+08  0.337834E+07 -0.787068E+08  0.232452E+08  0.397086E+06
    336.   9050. -0.507788E-01 -0.653237E-02  0.480222E-01  0.109360E+09 -0.211115E+08  0.700113E+07 -0.704135E+08  0.194131E+08  0.258078E+07
    336.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.115183E+09 -0.212404E+08  0.151026E+08 -0.766370E+08  0.298655E+08 -0.523559E+07
    336.  11328. -0.538032E-01 -0.559959E-02  0.476865E-01  0.111746E+09 -0.142327E+08  0.214352E+08 -0.697008E+08  0.274024E+08 -0.374010E+07
    337.   1121. -0.527558E-01 -0.418131E-02  0.499991E-01  0.129969E+09 -0.253417E+08  0.431366E+06 -0.878169E+08  0.166936E+08  0.899140E+07
    337.   1122. -0.527558E-01 -0.605377E-02  0.505537E-01  0.128517E+09 -0.278701E+08 -0.204616E+07 -0.874805E+08  0.157679E+08  0.855258E+07
    337.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.120749E+09 -0.223989E+08  0.108723E+08 -0.814803E+08  0.262018E+08 -0.170106E+07
    337.   9050. -0.507788E-01 -0.653237E-02  0.480222E-01  0.111313E+09 -0.265053E+08  0.441477E+07 -0.727391E+08  0.176378E+08  0.383158E+07
    338.  10085. -0.560883E-01 -0.650191E-02  0.496367E-01  0.102620E+09 -0.138263E+08  0.402558E+08 -0.662366E+08  0.508176E+08 -0.119357E+08
    338.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.114192E+09 -0.186657E+08  0.261863E+08 -0.755794E+08  0.390314E+08 -0.105077E+08
    338.  11318. -0.532921E-01 -0.767676E-02  0.491783E-01  0.113075E+09 -0.214170E+08  0.250935E+08 -0.742193E+08  0.368828E+08 -0.871988E+07
    338.  11328. -0.538032E-01 -0.559959E-02  0.476865E-01  0.110358E+09 -0.185271E+08  0.303973E+08 -0.671525E+08  0.360602E+08 -0.723707E+07
    339.   3067. -0.541169E-01 -0.670724E-02  0.510670E-01  0.125431E+09 -0.103359E+08  0.172090E+08 -0.921527E+08  0.519773E+08 -0.236442E+08
    339.  10085. -0.560883E-01 -0.650191E-02  0.496367E-01  0.110883E+09 -0.799087E+07  0.480918E+08 -0.718123E+08  0.574889E+08 -0.146372E+08
    339.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.120216E+09 -0.149302E+08  0.251394E+08 -0.820875E+08  0.409687E+08 -0.102959E+08
    339.  11318. -0.532921E-01 -0.767676E-02  0.491783E-01  0.121315E+09 -0.152351E+08  0.270959E+08 -0.813302E+08  0.352477E+08 -0.666880E+07
    340.   1122. -0.527558E-01 -0.605377E-02  0.505537E-01  0.144748E+09 -0.172438E+08  0.158234E+07 -0.983219E+08  0.293963E+08  0.575577E+06
    340.   3067. -0.541169E-01 -0.670724E-02  0.510670E-01  0.147211E+09 -0.120996E+08  0.100617E+08 -0.104113E+09  0.434894E+08 -0.193457E+08
    340.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.118968E+09 -0.198370E+08  0.116057E+08 -0.877533E+08  0.351811E+08 -0.698658E+07
    340.  11318. -0.532921E-01 -0.767676E-02  0.491783E-01  0.115253E+09 -0.196897E+08  0.108613E+08 -0.834709E+08  0.300995E+08 -0.553800E+07
    341.   1121. -0.527558E-01 -0.418131E-02  0.499991E-01  0.139796E+09 -0.146452E+08  0.148241E+08 -0.930116E+08  0.287722E+08 -0.193643E+07
    341.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.118554E+09 -0.172781E+08  0.175343E+08 -0.843932E+08  0.360087E+08 -0.912976E+07
    341.   3066. -0.544732E-01 -0.467510E-02  0.506717E-01  0.142748E+09 -0.294883E+07  0.243123E+08 -0.990589E+08  0.454829E+08 -0.181023E+08
    341.  11328. -0.538032E-01 -0.559959E-02  0.476865E-01  0.102306E+09 -0.254142E+08  0.158642E+08 -0.693149E+08  0.328586E+08 -0.803864E+07
    342.   1121. -0.527558E-01 -0.418131E-02  0.499991E-01  0.151927E+09 -0.133632E+08 -0.181930E+07 -0.103474E+09  0.263639E+08  0.385427E+07
    342.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.133069E+09 -0.140012E+08  0.108863E+08 -0.935818E+08  0.348040E+08 -0.666985E+07
    342.   1122. -0.527558E-01 -0.605377E-02  0.505537E-01  0.154980E+09 -0.154832E+08 -0.620672E+07 -0.103137E+09  0.245715E+08  0.325023E+07
    342.   3066. -0.544732E-01 -0.467510E-02  0.506717E-01  0.148729E+09 -0.366923E+07  0.621542E+07 -0.108100E+09  0.437521E+08 -0.213525E+08
    343.   3066. -0.544732E-01 -0.467510E-02  0.506717E-01  0.122204E+09 -0.148027E+07  0.269817E+08 -0.883412E+08  0.521846E+08 -0.217860E+08
    343.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.115220E+09 -0.144377E+08  0.254886E+08 -0.772222E+08  0.417983E+08 -0.129675E+08
    343.  10085. -0.560883E-01 -0.650191E-02  0.496367E-01  0.104362E+09 -0.896088E+07  0.416703E+08 -0.675704E+08  0.557998E+08 -0.146321E+08
    343.  11328. -0.538032E-01 -0.559959E-02  0.476865E-01  0.105769E+09 -0.269591E+08  0.249682E+08 -0.672001E+08  0.387355E+08 -0.952757E+07
    344.   3066. -0.544732E-01 -0.467510E-02  0.506717E-01  0.118496E+09 -0.661136E+07  0.192964E+08 -0.900321E+08  0.596823E+08 -0.333369E+08
    344.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.121628E+09 -0.867403E+07  0.244719E+08 -0.855654E+08  0.462859E+08 -0.168683E+08
    344.   3067. -0.541169E-01 -0.670724E-02  0.510670E-01  0.127621E+09 -0.577269E+07  0.173495E+08 -0.983906E+08  0.583079E+08 -0.313796E+08
    344.  10085. -0.560883E-01 -0.650191E-02  0.496367E-01  0.107404E+09 -0.116426E+08  0.435543E+08 -0.728238E+08  0.624989E+08 -0.206113E+08
    345.   1122. -0.527558E-01 -0.605377E-02  0.505537E-01  0.158323E+09 -0.121705E+08 -0.449214E+06 -0.107925E+09  0.290597E+08 -0.430897E+07
    345.  11931. -0.537678E-01 -0.609327E-02  0.493876E-01  0.133210E+09 -0.955315E+07  0.149030E+08 -0.965757E+08  0.383309E+08 -0.127176E+08
    345.   3067. -0.541169E-01 -0.670724E-02  0.510670E-01  0.162160E+09 -0.261370E+07  0.136376E+08 -0.115066E+09  0.476111E+08 -0.271687E+08
    345.   3066. -0.544732E-01 -0.467510E-02  0.506717E-01  0.151942E+09 -0.512477E+07  0.128432E+08 -0.108851E+09  0.479323E+08 -0.316557E+08
    346.   6168. -0.726250E-01  0.280173E-01 -0.524464E-02  0.311280E+07  0.181016E+06 -0.192022E+07 -0.459564E+07 -0.919245E+06 -0.414408E+07
    346.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.372197E+07  0.406904E+06 -0.176200E+07 -0.413304E+07 -0.797206E+06 -0.315360E+07
    346.   9916. -0.735553E-01  0.267051E-01 -0.186583E-02  0.536475E+07  0.495282E+06 -0.176486E+07 -0.458189E+07 -0.878178E+06 -0.314060E+07
    346.  11337. -0.735762E-01  0.252390E-01 -0.605553E-02  0.349137E+07  0.415558E+06 -0.173625E+07 -0.449000E+07 -0.837995E+06 -0.347872E+07
    347.   6064. -0.697469E-01  0.280527E-01 -0.466291E-02  0.311467E+07 -0.175916E+05 -0.200320E+07 -0.430435E+07 -0.936353E+06 -0.404644E+07
    347.   6168. -0.726250E-01  0.280173E-01 -0.524464E-02  0.308667E+07  0.112332E+06 -0.198009E+07 -0.452925E+07 -0.952103E+06 -0.428333E+07
    347.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.367960E+07  0.305857E+06 -0.177446E+07 -0.409309E+07 -0.809276E+06 -0.325685E+07
    347.   9916. -0.735553E-01  0.267051E-01 -0.186583E-02  0.540030E+07  0.413244E+06 -0.187049E+07 -0.449978E+07 -0.947786E+06 -0.330151E+07
    348.   6064. -0.697469E-01  0.280527E-01 -0.466291E-02  0.385132E+07  0.100076E+06 -0.189209E+07 -0.419789E+07 -0.939917E+06 -0.367862E+07
    348.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.423481E+07  0.333344E+06 -0.179921E+07 -0.398516E+07 -0.819645E+06 -0.296045E+07
    348.   8039. -0.684436E-01  0.266353E-01 -0.173732E-02  0.556514E+07  0.293098E+06 -0.187813E+07 -0.401570E+07 -0.930983E+06 -0.296006E+07
    348.   9916. -0.735553E-01  0.267051E-01 -0.186583E-02  0.581000E+07  0.398692E+06 -0.177250E+07 -0.431747E+07 -0.896137E+06 -0.303184E+07
    349.   8039. -0.684436E-01  0.266353E-01 -0.173732E-02  0.643230E+07  0.552858E+06 -0.180136E+07 -0.384019E+07 -0.926137E+06 -0.244181E+07
    349.   9916. -0.735553E-01  0.267051E-01 -0.186583E-02  0.663753E+07  0.611825E+06 -0.177538E+07 -0.416522E+07 -0.855152E+06 -0.249835E+07
    349.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.515950E+07  0.678435E+06 -0.158701E+07 -0.392428E+07 -0.879106E+06 -0.237308E+07
    349.  11270. -0.709331E-01  0.212237E-01 -0.172734E-02  0.752590E+07  0.906238E+06 -0.115058E+07 -0.392662E+07 -0.113485E+07 -0.120447E+07
    350.   5769. -0.664530E-01  0.264692E-01 -0.583282E-02  0.255334E+07 -0.986980E+05 -0.185881E+07 -0.327101E+07 -0.949679E+06 -0.304425E+07
    350.   8039. -0.684436E-01  0.266353E-01 -0.173732E-02  0.508861E+07  0.278348E+06 -0.185791E+07 -0.350564E+07 -0.973219E+06 -0.271293E+07
    350.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.373058E+07  0.179180E+06 -0.166253E+07 -0.349988E+07 -0.899283E+06 -0.273221E+07
    350.   9957. -0.643052E-01  0.237047E-01 -0.371532E-02  0.445770E+07  0.291833E+06 -0.173076E+07 -0.302582E+07 -0.899538E+06 -0.235853E+07
    351.   5769. -0.664530E-01  0.264692E-01 -0.583282E-02  0.209092E+07  0.164550E+05 -0.147792E+07 -0.307242E+07 -0.825522E+06 -0.283067E+07
    351.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.324683E+07  0.307023E+06 -0.139082E+07 -0.332148E+07 -0.773179E+06 -0.253855E+07
    351.   9866. -0.669999E-01  0.208014E-01 -0.711300E-02  0.271658E+07  0.349500E+06 -0.140124E+07 -0.279704E+07 -0.651637E+06 -0.195826E+07
    351.   9957. -0.643052E-01  0.237047E-01 -0.371532E-02  0.392761E+07  0.254794E+06 -0.144721E+07 -0.283606E+07 -0.842110E+06 -0.216690E+07
    352.   5708. -0.681410E-01  0.243696E-01 -0.852390E-02 -0.173363E+05  0.599995E+05 -0.149323E+07 -0.299736E+07 -0.694134E+06 -0.316371E+07
    352.   5769. -0.664530E-01  0.264692E-01 -0.583282E-02  0.103280E+07 -0.102860E+06 -0.165766E+07 -0.310318E+07 -0.802478E+06 -0.313981E+07
    352.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.224640E+07  0.218895E+06 -0.160292E+07 -0.338100E+07 -0.779142E+06 -0.279244E+07
    352.   9866. -0.669999E-01  0.208014E-01 -0.711300E-02  0.199717E+07  0.455357E+06 -0.113606E+07 -0.286163E+07 -0.641485E+06 -0.207991E+07
    353.   5708. -0.681410E-01  0.243696E-01 -0.852390E-02 -0.421158E+06 -0.766651E+05 -0.160143E+07 -0.312306E+07 -0.777896E+06 -0.355371E+07
    353.   5769. -0.664530E-01  0.264692E-01 -0.583282E-02  0.699519E+06 -0.221247E+06 -0.171670E+07 -0.325739E+07 -0.904748E+06 -0.350391E+07
    353.   6104. -0.694562E-01  0.261158E-01 -0.679760E-02  0.380986E+06 -0.934504E+05 -0.172186E+07 -0.348324E+07 -0.846879E+06 -0.379199E+07
    353.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.195661E+07  0.170912E+06 -0.171563E+07 -0.357689E+07 -0.809948E+06 -0.319576E+07
    354.   8039. -0.684436E-01  0.266353E-01 -0.173732E-02  0.621226E+07  0.484335E+06 -0.173894E+07 -0.355572E+07 -0.956286E+06 -0.231361E+07
    354.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.484981E+07  0.509690E+06 -0.155360E+07 -0.357681E+07 -0.897375E+06 -0.229141E+07
    354.   9957. -0.643052E-01  0.237047E-01 -0.371532E-02  0.569492E+07  0.410271E+06 -0.142557E+07 -0.300441E+07 -0.919443E+06 -0.206245E+07
    354.  11270. -0.709331E-01  0.212237E-01 -0.172734E-02  0.731932E+07  0.916322E+06 -0.947560E+06 -0.365994E+07 -0.106494E+07 -0.127687E+07
    355.   9866. -0.669999E-01  0.208014E-01 -0.711300E-02  0.392017E+07  0.602434E+06 -0.101235E+07 -0.290374E+07 -0.753150E+06 -0.161156E+07
    355.   9957. -0.643052E-01  0.237047E-01 -0.371532E-02  0.517147E+07  0.356637E+06 -0.112944E+07 -0.287349E+07 -0.865842E+06 -0.192722E+07
    355.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.432359E+07  0.554430E+06 -0.134953E+07 -0.342324E+07 -0.839693E+06 -0.212655E+07
    355.  11270. -0.709331E-01  0.212237E-01 -0.172734E-02  0.671631E+07  0.781450E+06 -0.856332E+06 -0.356426E+07 -0.106890E+07 -0.117334E+07
    356.   5708. -0.681410E-01  0.243696E-01 -0.852390E-02 -0.375422E+06  0.672047E+05 -0.151729E+07 -0.309636E+07 -0.667815E+06 -0.327214E+07
    356.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.215526E+07  0.331889E+06 -0.147803E+07 -0.345593E+07 -0.745273E+06 -0.283555E+07
    356.   5996. -0.715724E-01  0.248685E-01 -0.860587E-02 -0.147692E+06  0.681361E+05 -0.158043E+07 -0.348493E+07 -0.682054E+06 -0.352485E+07
    356.   9866. -0.669999E-01  0.208014E-01 -0.711300E-02  0.175543E+07  0.549808E+06 -0.103594E+07 -0.293888E+07 -0.584599E+06 -0.213012E+07
    357.   5708. -0.681410E-01  0.243696E-01 -0.852390E-02 -0.760490E+06 -0.493949E+05 -0.167112E+07 -0.322605E+07 -0.752752E+06 -0.369642E+07
    357.   6104. -0.694562E-01  0.261158E-01 -0.679760E-02  0.358368E+05 -0.556278E+05 -0.174790E+07 -0.358951E+07 -0.815431E+06 -0.390858E+07
    357.   5996. -0.715724E-01  0.248685E-01 -0.860587E-02 -0.514273E+06  0.612957E+05 -0.169580E+07 -0.367815E+07 -0.760656E+06 -0.394813E+07
    357.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.176870E+07  0.298772E+06 -0.160743E+07 -0.367088E+07 -0.766215E+06 -0.325043E+07
    358.   5996. -0.715724E-01  0.248685E-01 -0.860587E-02  0.964460E+06  0.319284E+06 -0.146596E+07 -0.395074E+07 -0.651590E+06 -0.363412E+07
    358.   9840. -0.737829E-01  0.223966E-01 -0.691840E-02  0.275583E+07  0.568695E+06 -0.130076E+07 -0.425745E+07 -0.716568E+06 -0.249191E+07
    358.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.275177E+07  0.452082E+06 -0.158091E+07 -0.395965E+07 -0.824526E+06 -0.287479E+07
    358.  11337. -0.735762E-01  0.252390E-01 -0.605553E-02  0.258386E+07  0.438545E+06 -0.155704E+07 -0.430851E+07 -0.740755E+06 -0.326406E+07
    359.   5996. -0.715724E-01  0.248685E-01 -0.860587E-02  0.725093E+06  0.267870E+06 -0.146046E+07 -0.366130E+07 -0.694912E+06 -0.325557E+07
    359.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.267079E+07  0.504334E+06 -0.143814E+07 -0.371578E+07 -0.809720E+06 -0.255796E+07
    359.   9840. -0.737829E-01  0.223966E-01 -0.691840E-02  0.264894E+07  0.680443E+06 -0.123752E+07 -0.403250E+07 -0.772830E+06 -0.210225E+07
    359.   9866. -0.669999E-01  0.208014E-01 -0.711300E-02  0.223492E+07  0.530747E+06 -0.993907E+06 -0.326124E+07 -0.696999E+06 -0.192976E+07
    360.   9840. -0.737829E-01  0.223966E-01 -0.691840E-02  0.407323E+07  0.915019E+06 -0.967211E+06 -0.413660E+07 -0.867321E+06 -0.143849E+07
    360.   9866. -0.669999E-01  0.208014E-01 -0.711300E-02  0.364924E+07  0.722141E+06 -0.952759E+06 -0.321807E+07 -0.756610E+06 -0.148439E+07
    360.  11930. -0.700561E-01  0.246517E-01 -0.503388E-02  0.405633E+07  0.655413E+06 -0.136121E+07 -0.373120E+07 -0.857500E+06 -0.202795E+07
    360.  11270. -0.709331E-01  0.212237E-01 -0.172734E-02  0.683497E+07  0.115957E+07 -0.447966E+06 -0.381128E+07 -0.101312E+07 -0.905398E+06
    361.   4479. -0.138546E+00  0.643986E-03 -0.569719E-03  0.430128E+08  0.397638E+08  0.345003E+08 -0.662068E+08 -0.369147E+08  0.608461E+08
    361.  10413. -0.137058E+00  0.418440E-02 -0.164563E-02  0.479187E+08  0.373817E+08  0.330802E+08 -0.656543E+08 -0.346735E+08  0.614064E+08
    361.  11929. -0.140089E+00  0.380358E-02 -0.896150E-03  0.419439E+08  0.381512E+08  0.338718E+08 -0.628796E+08 -0.365658E+08  0.585723E+08
    361.  11026. -0.138933E+00  0.586684E-02  0.148282E-02  0.414487E+08  0.320584E+08  0.281437E+08 -0.527935E+08 -0.313033E+08  0.515999E+08
    362.   4479. -0.138546E+00  0.643986E-03 -0.569719E-03  0.436652E+08  0.425102E+08  0.350256E+08 -0.717627E+08 -0.382775E+08  0.641358E+08
    362.   4662. -0.138672E+00  0.315473E-02 -0.279091E-02  0.484867E+08  0.446625E+08  0.376533E+08 -0.766713E+08 -0.411627E+08  0.691536E+08
    362.  11929. -0.140089E+00  0.380358E-02 -0.896150E-03  0.436477E+08  0.410751E+08  0.360975E+08 -0.685165E+08 -0.390012E+08  0.628257E+08
    362.  10413. -0.137058E+00  0.418440E-02 -0.164563E-02  0.492889E+08  0.401871E+08  0.343059E+08 -0.711773E+08 -0.366659E+08  0.655897E+08
    363.   4479. -0.138546E+00  0.643986E-03 -0.569719E-03  0.424710E+08  0.447425E+08  0.364412E+08 -0.717720E+08 -0.402552E+08  0.638449E+08
    363.  11929. -0.140089E+00  0.380358E-02 -0.896150E-03  0.410964E+08  0.434402E+08  0.374122E+08 -0.684116E+08 -0.406539E+08  0.624226E+08
    363.   4662. -0.138672E+00  0.315473E-02 -0.279091E-02  0.452034E+08  0.467059E+08  0.385613E+08 -0.766603E+08 -0.428416E+08  0.685776E+08
    363.   5007. -0.141651E+00  0.175787E-02 -0.155515E-02  0.391699E+08  0.488706E+08  0.397512E+08 -0.715556E+08 -0.442350E+08  0.641733E+08
    364.   4479. -0.138546E+00  0.643986E-03 -0.569719E-03  0.406150E+08  0.386262E+08  0.330247E+08 -0.626982E+08 -0.357484E+08  0.577940E+08
    364.  11929. -0.140089E+00  0.380358E-02 -0.896150E-03  0.397480E+08  0.372348E+08  0.331445E+08 -0.594459E+08 -0.354635E+08  0.552624E+08
    364.   9620. -0.139612E+00  0.153852E-02  0.287438E-02  0.348115E+08  0.338021E+08  0.290504E+08 -0.500140E+08 -0.314032E+08  0.484980E+08
    364.  11026. -0.138933E+00  0.586684E-02  0.148282E-02  0.387179E+08  0.310284E+08  0.280993E+08 -0.496201E+08 -0.302374E+08  0.481123E+08
    365.   4479. -0.138546E+00  0.643986E-03 -0.569719E-03  0.402920E+08  0.424656E+08  0.350117E+08 -0.664850E+08 -0.386276E+08  0.598120E+08
    365.  11929. -0.140089E+00  0.380358E-02 -0.896150E-03  0.390919E+08  0.408420E+08  0.352711E+08 -0.634243E+08 -0.380270E+08  0.579289E+08
    365.   5007. -0.141651E+00  0.175787E-02 -0.155515E-02  0.371456E+08  0.461491E+08  0.374884E+08 -0.667332E+08 -0.411098E+08  0.596290E+08
    365.   9620. -0.139612E+00  0.153852E-02  0.287438E-02  0.356954E+08  0.363351E+08  0.313094E+08 -0.548334E+08 -0.341874E+08  0.512728E+08
    366.   4662. -0.138672E+00  0.315473E-02 -0.279091E-02  0.482651E+08  0.482413E+08  0.386812E+08 -0.785172E+08 -0.439712E+08  0.702921E+08
    366.   5487. -0.141282E+00  0.399517E-02 -0.353443E-02  0.433882E+08  0.526425E+08  0.404998E+08 -0.791123E+08 -0.465197E+08  0.701831E+08
    366.  11929. -0.140089E+00  0.380358E-02 -0.896150E-03  0.430943E+08  0.448726E+08  0.364668E+08 -0.697702E+08 -0.416594E+08  0.634826E+08
    366.   8674. -0.140877E+00  0.704833E-02 -0.266985E-02  0.449238E+08  0.485777E+08  0.330081E+08 -0.732825E+08 -0.425846E+08  0.648239E+08
    367.   4662. -0.138672E+00  0.315473E-02 -0.279091E-02  0.470278E+08  0.514304E+08  0.416753E+08 -0.791171E+08 -0.454839E+08  0.703513E+08
    367.  11929. -0.140089E+00  0.380358E-02 -0.896150E-03  0.410729E+08  0.452506E+08  0.382108E+08 -0.701799E+08 -0.423132E+08  0.637740E+08
    367.   5487. -0.141282E+00  0.399517E-02 -0.353443E-02  0.428362E+08  0.559457E+08  0.440008E+08 -0.791897E+08 -0.492515E+08  0.697715E+08
    367.   5007. -0.141651E+00  0.175787E-02 -0.155515E-02  0.388022E+08  0.511045E+08  0.416296E+08 -0.730477E+08 -0.463768E+08  0.655355E+08
