# eid nid X Y Z SXX SYY SZZ SXY SYZ SXZ
    520.     27. -0.138035E+00 -0.618068E-02  0.387997E-01  0.360499E+07  0.597079E+06  0.537873E+07 -0.761785E+07 -0.901516E+07  0.617672E+06
    520.    935. -0.133571E+00 -0.135614E-01  0.305075E-01  0.100583E+08  0.200069E+07  0.197638E+07 -0.472685E+06 -0.707679E+07  0.274465E+07
    520.    911. -0.139650E+00 -0.591462E-02  0.259188E-01  0.808650E+07 -0.873453E+06  0.294577E+07 -0.174045E+07 -0.729611E+07  0.314255E+07
    520.    921. -0.126670E+00 -0.670148E-02  0.324269E-01  0.856627E+07  0.277277E+06  0.401277E+07 -0.288316E+07 -0.366812E+07  0.124939E+07
    521.     13. -0.139241E+00 -0.139578E-01  0.262186E-01  0.124915E+08 -0.560765E+07 -0.137879E+07  0.828750E+06 -0.166267E+08  0.118475E+07
    521.     27. -0.138035E+00 -0.618068E-02  0.387997E-01 -0.709600E+06 -0.904681E+06  0.130139E+07 -0.671578E+07 -0.952321E+07  0.457162E+07
    521.    935. -0.133571E+00 -0.135614E-01  0.305075E-01  0.998971E+07 -0.820902E+06  0.337769E+05 -0.173033E+06 -0.104038E+08  0.235243E+07
    521.    911. -0.139650E+00 -0.591462E-02  0.259188E-01  0.765458E+07 -0.340854E+07 -0.403558E+05 -0.111177E+07 -0.820729E+07  0.613194E+07
    522.    158. -0.223500E-01 -0.367651E-01  0.479896E-01  0.887770E+07  0.896436E+05 -0.321252E+06  0.398525E+07 -0.234469E+06  0.312561E+07
    522.    498. -0.215187E-01 -0.283720E-01  0.571640E-01  0.282136E+06  0.169872E+06 -0.306928E+06  0.355794E+07 -0.111303E+06  0.222721E+07
    522.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.920806E+07 -0.105502E+07  0.331277E+06  0.293183E+07 -0.231564E+06  0.252088E+07
    522.    841. -0.290068E-01 -0.268289E-01  0.484518E-01  0.614502E+07 -0.134186E+07  0.653381E+06  0.238994E+07 -0.346137E+06  0.148936E+07
    523.    158. -0.223500E-01 -0.367651E-01  0.479896E-01  0.539417E+07  0.245420E+05 -0.168479E+07  0.448809E+07 -0.485434E+06  0.390860E+07
    523.    764. -0.155134E-01 -0.317373E-01  0.511014E-01  0.560427E+07  0.935336E+06 -0.111723E+07  0.553769E+07 -0.665036E+05  0.459281E+07
    523.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.806203E+07 -0.546291E+06 -0.302959E+06  0.348167E+07 -0.310428E+06  0.329703E+07
    523.    498. -0.215187E-01 -0.283720E-01  0.571640E-01  0.238876E+07  0.150943E+07  0.664631E+04  0.412007E+07  0.787007E+05  0.288464E+07
    524.    498. -0.215187E-01 -0.283720E-01  0.571640E-01  0.126687E+07  0.759685E+06 -0.252264E+06  0.344522E+07 -0.514524E+05  0.243492E+07
    524.    764. -0.155134E-01 -0.317373E-01  0.511014E-01  0.496181E+07  0.465400E+06 -0.130772E+07  0.509030E+07 -0.530659E+06  0.392445E+07
    524.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.753483E+07 -0.319389E+05 -0.517645E+05  0.310513E+07 -0.478286E+06  0.277750E+07
    524.    874. -0.153121E-01 -0.254148E-01  0.524535E-01  0.413893E+07  0.144541E+06 -0.495840E+06  0.302011E+07 -0.397456E+06  0.256719E+07
    525.    498. -0.215187E-01 -0.283720E-01  0.571640E-01 -0.990733E+06  0.292733E+06 -0.168547E+06  0.383391E+07 -0.545979E+06  0.195854E+07
    525.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.767983E+07 -0.438906E+06  0.557616E+06  0.227812E+07 -0.447256E+06  0.225966E+07
    525.    841. -0.290068E-01 -0.268289E-01  0.484518E-01  0.451209E+07 -0.139906E+07  0.695098E+06  0.204062E+07  0.569880E+05  0.134552E+07
    525.    874. -0.153121E-01 -0.254148E-01  0.524535E-01  0.239880E+07  0.264947E+06 -0.751260E+05  0.317954E+07 -0.926400E+06  0.212469E+07
    526.    158. -0.223500E-01 -0.367651E-01  0.479896E-01  0.133575E+08 -0.278487E+06  0.100823E+07  0.350417E+07 -0.159935E+06  0.201730E+07
    526.    841. -0.290068E-01 -0.268289E-01  0.484518E-01  0.110185E+08 -0.171162E+07  0.121315E+07  0.211420E+07  0.111910E+05  0.120013E+07
    526.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.132535E+08 -0.183448E+07  0.659149E+06  0.246392E+07 -0.137279E+06  0.132122E+07
    526.    849. -0.220672E-01 -0.312693E-01  0.390398E-01  0.194893E+08 -0.277366E+07  0.757690E+06  0.183841E+07 -0.252275E+06  0.353403E+05
    527.    841. -0.290068E-01 -0.268289E-01  0.484518E-01  0.101453E+08 -0.161012E+07  0.145315E+07  0.177646E+07 -0.539623E+05  0.731277E+06
    527.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.124837E+08 -0.124508E+07  0.139843E+07  0.898263E+06 -0.542475E+06  0.136300E+07
    527.    849. -0.220672E-01 -0.312693E-01  0.390398E-01  0.189300E+08 -0.170481E+07  0.186251E+07  0.397667E+04 -0.850542E+06  0.186502E+06
    527.    915. -0.216515E-01 -0.167302E-01  0.446658E-01  0.922380E+07 -0.510287E+06  0.192082E+07  0.748962E+06 -0.555934E+06  0.580407E+06
    528.    841. -0.290068E-01 -0.268289E-01  0.484518E-01  0.639020E+07 -0.134222E+07  0.175399E+07  0.211484E+07 -0.356059E+06  0.746111E+06
    528.    874. -0.153121E-01 -0.254148E-01  0.524535E-01  0.345052E+07 -0.700833E+06 -0.395612E+06  0.229275E+07 -0.634732E+06  0.202910E+07
    528.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.909939E+07 -0.922662E+06  0.949033E+06  0.148115E+07 -0.538025E+06  0.210553E+07
    528.    915. -0.216515E-01 -0.167302E-01  0.446658E-01  0.549610E+07 -0.372581E+06  0.140741E+07  0.122767E+07 -0.681008E+06  0.952728E+06
    529.    764. -0.155134E-01 -0.317373E-01  0.511014E-01  0.924428E+07 -0.124070E+06 -0.267808E+07  0.577454E+07 -0.109340E+07  0.452942E+07
    529.    765. -0.629627E-02 -0.318928E-01  0.474587E-01  0.146168E+08 -0.113041E+06 -0.403844E+07  0.518072E+07 -0.192202E+07  0.371152E+07
    529.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.120843E+08  0.527276E+06 -0.222715E+06  0.284049E+07 -0.800522E+05  0.322013E+07
    529.    860. -0.118531E-01 -0.240315E-01  0.478024E-01  0.107286E+08  0.923220E+06 -0.696303E+06  0.183843E+07 -0.324380E+06  0.210821E+07
    530.    764. -0.155134E-01 -0.317373E-01  0.511014E-01  0.112910E+08  0.218802E+07 -0.209568E+07  0.740178E+07 -0.720955E+06  0.555831E+07
    530.    767. -0.141957E-01 -0.375028E-01  0.440886E-01  0.145637E+08  0.749439E+06 -0.291474E+07  0.735436E+07 -0.283985E+06  0.603301E+07
    530.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.114941E+08 -0.160769E+07 -0.210667E+07  0.320630E+07 -0.526180E+06  0.368853E+07
    530.    765. -0.629627E-02 -0.318928E-01  0.474587E-01  0.178343E+08  0.310998E+07 -0.328329E+07  0.838809E+07 -0.180652E+07  0.542310E+07
    531.    158. -0.223500E-01 -0.367651E-01  0.479896E-01  0.117893E+08 -0.569337E+06 -0.610264E+06  0.449825E+07 -0.305037E+06  0.261594E+07
    531.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.172139E+08 -0.421953E+05  0.122918E+07  0.275376E+07 -0.397764E+06  0.155978E+07
    531.    767. -0.141957E-01 -0.375028E-01  0.440886E-01  0.152624E+08 -0.216859E+06 -0.183909E+07  0.570468E+07 -0.115640E+07  0.308381E+07
    531.    849. -0.220672E-01 -0.312693E-01  0.390398E-01  0.235818E+08 -0.102833E+07  0.140410E+07  0.218189E+07 -0.500879E+06  0.193801E+06
    532.    158. -0.223500E-01 -0.367651E-01  0.479896E-01  0.813920E+07 -0.608230E+05 -0.106725E+07  0.527118E+07 -0.644591E+06  0.396473E+07
    532.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.133387E+08  0.387560E+06  0.690498E+06  0.360141E+07 -0.572763E+06  0.276882E+07
    532.    764. -0.155134E-01 -0.317373E-01  0.511014E-01  0.700565E+07  0.310678E+06 -0.256505E+07  0.621798E+07 -0.359841E+06  0.543055E+07
    532.    767. -0.141957E-01 -0.375028E-01  0.440886E-01  0.120954E+08  0.750606E+06 -0.145549E+07  0.684772E+07 -0.724962E+06  0.461042E+07
    533.    860. -0.118531E-01 -0.240315E-01  0.478024E-01  0.646799E+07  0.142806E+07 -0.487861E+06  0.767931E+06 -0.132866E+07  0.192151E+07
    533.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.917971E+07 -0.666538E+06 -0.645574E+06  0.101288E+07 -0.532246E+06  0.289366E+07
    533.    874. -0.153121E-01 -0.254148E-01  0.524535E-01  0.420131E+07  0.485878E+06 -0.192474E+06  0.218314E+07 -0.101727E+07  0.199740E+07
    533.    915. -0.216515E-01 -0.167302E-01  0.446658E-01  0.318752E+07 -0.535079E+06 -0.387956E+06  0.128900E+07 -0.117118E+07  0.182817E+07
    534.    764. -0.155134E-01 -0.317373E-01  0.511014E-01  0.891074E+07  0.931488E+06 -0.966421E+06  0.465295E+07 -0.619621E+06  0.369288E+07
    534.    860. -0.118531E-01 -0.240315E-01  0.478024E-01  0.695771E+07 -0.139178E+07 -0.192840E+07  0.187010E+07 -0.816096E+06  0.227298E+07
    534.    934. -0.185747E-01 -0.285387E-01  0.459168E-01  0.932829E+07 -0.740349E+06 -0.127680E+07  0.235781E+07 -0.389462E+06  0.322716E+07
    534.    874. -0.153121E-01 -0.254148E-01  0.524535E-01  0.619741E+07 -0.425361E+05 -0.510451E+06  0.262748E+07 -0.562217E+06  0.237421E+07
    535.    113. -0.400050E-02  0.107846E-04  0.104696E-01  0.962442E+08  0.686105E+08  0.671078E+08  0.419445E+08 -0.498237E+08 -0.603507E+08
    535.    632.  0.146418E-03 -0.156891E-02  0.124518E-01  0.428937E+08  0.373798E+08  0.568197E+08  0.281287E+08 -0.383038E+08 -0.548071E+08
    535.    933. -0.185954E-02 -0.392713E-02  0.869323E-02  0.503690E+08  0.532614E+08  0.367996E+08  0.234632E+08 -0.322480E+08 -0.440068E+08
    535.    114.  0.400050E-02  0.107846E-04  0.104696E-01  0.362238E+07  0.409352E+08  0.486408E+08  0.426940E+08 -0.444136E+08 -0.513418E+08
    536.    137. -0.364598E-02 -0.273075E-02  0.241583E-02  0.536534E+08  0.509327E+08  0.383345E+08  0.219396E+08 -0.137726E+07 -0.843368E+07
    536.    718. -0.100260E-01 -0.787066E-02  0.696299E-02  0.447641E+08  0.329498E+08 -0.428282E+07  0.279355E+08 -0.274010E+08 -0.192458E+08
    536.    933. -0.185954E-02 -0.392713E-02  0.869323E-02  0.574049E+08  0.645380E+08  0.284466E+08  0.256484E+08 -0.250209E+08 -0.287933E+08
    536.    867. -0.901149E-02 -0.603769E-03  0.767876E-02  0.789430E+08  0.419015E+08  0.125637E+07  0.338327E+08 -0.255870E+08 -0.251862E+08
    537.    137. -0.364598E-02 -0.273075E-02  0.241583E-02  0.281781E+08  0.256823E+08  0.215820E+08  0.203928E+08 -0.133160E+08 -0.188386E+07
    537.    718. -0.100260E-01 -0.787066E-02  0.696299E-02  0.339072E+08  0.388360E+08  0.342658E+07  0.236547E+08 -0.249044E+08 -0.187861E+08
    537.    723. -0.202061E-02 -0.855549E-02  0.756884E-02  0.228085E+08  0.398135E+08  0.111705E+08  0.160676E+08 -0.300892E+08 -0.172792E+08
    537.    933. -0.185954E-02 -0.392713E-02  0.869323E-02  0.401435E+08  0.512929E+08  0.222192E+08  0.217296E+08 -0.311888E+08 -0.253304E+08
    538.    134. -0.150987E-13 -0.386186E-02  0.341649E-02  0.707929E+08  0.366105E+08  0.656506E+08  0.126683E+08 -0.105575E+08 -0.252592E+08
    538.    723. -0.202061E-02 -0.855549E-02  0.756884E-02 -0.535098E+07  0.217928E+08  0.269119E+07  0.117479E+08 -0.269093E+08 -0.942062E+07
    538.    933. -0.185954E-02 -0.392713E-02  0.869323E-02  0.335018E+08  0.440208E+08  0.291001E+08  0.146354E+08 -0.273695E+08 -0.261101E+08
    538.    137. -0.364598E-02 -0.273075E-02  0.241583E-02  0.770105E+08  0.414316E+08  0.563464E+08 -0.268277E+07 -0.423359E+07 -0.116190E+08
    539.    718. -0.100260E-01 -0.787066E-02  0.696299E-02  0.359577E+08  0.406415E+08  0.106417E+08  0.183704E+08 -0.236042E+08 -0.144199E+08
    539.    723. -0.202061E-02 -0.855549E-02  0.756884E-02  0.249878E+08  0.423979E+08  0.169981E+08  0.112601E+08 -0.304926E+08 -0.140964E+08
    539.    933. -0.185954E-02 -0.392713E-02  0.869323E-02  0.386546E+08  0.520012E+08  0.161113E+08  0.178107E+08 -0.351485E+08 -0.236687E+08
    539.    868. -0.606747E-02 -0.522081E-02  0.146400E-01  0.376848E+08  0.407034E+08  0.190662E+08  0.881590E+07 -0.319047E+08 -0.161958E+08
    540.    718. -0.100260E-01 -0.787066E-02  0.696299E-02  0.456934E+08  0.342736E+08  0.706567E+07  0.250692E+08 -0.284892E+08 -0.150026E+08
    540.    933. -0.185954E-02 -0.392713E-02  0.869323E-02  0.503386E+08  0.576477E+08  0.149320E+08  0.246000E+08 -0.340941E+08 -0.274027E+08
    540.    867. -0.901149E-02 -0.603769E-03  0.767876E-02  0.811031E+08  0.439786E+08  0.959577E+07  0.324539E+08 -0.332693E+08 -0.248631E+08
    540.    868. -0.606747E-02 -0.522081E-02  0.146400E-01  0.449429E+08  0.365657E+08  0.142283E+08  0.172359E+08 -0.326979E+08 -0.189748E+08
    541.    632.  0.146418E-03 -0.156891E-02  0.124518E-01  0.403202E+08  0.322563E+08  0.343025E+08  0.768987E+07 -0.273883E+08 -0.401721E+08
    541.    637. -0.485095E-02 -0.641476E-03  0.118467E-01  0.602017E+08  0.288511E+08  0.335540E+08  0.428441E+07 -0.288789E+08 -0.375635E+08
    541.    933. -0.185954E-02 -0.392713E-02  0.869323E-02  0.461742E+08  0.587177E+08  0.296853E+08  0.175971E+08 -0.343926E+08 -0.324569E+08
    541.    868. -0.606747E-02 -0.522081E-02  0.146400E-01  0.340404E+08  0.217471E+08  0.239904E+08  0.457245E+07 -0.321531E+08 -0.249902E+08
    542.    113. -0.400050E-02  0.107846E-04  0.104696E-01  0.106150E+09  0.640955E+08  0.249009E+08  0.427530E+08 -0.268605E+08 -0.364764E+08
    542.    137. -0.364598E-02 -0.273075E-02  0.241583E-02  0.794932E+08  0.850659E+08  0.570291E+08  0.287251E+08  0.153239E+07 -0.114557E+08
    542.    933. -0.185954E-02 -0.392713E-02  0.869323E-02  0.722481E+08  0.736954E+08  0.362192E+08  0.290147E+08 -0.233654E+08 -0.322027E+08
    542.    867. -0.901149E-02 -0.603769E-03  0.767876E-02  0.102873E+09  0.702416E+08  0.178133E+08  0.402110E+08 -0.216893E+08 -0.276846E+08
    543.    637. -0.485095E-02 -0.641476E-03  0.118467E-01  0.665124E+08  0.333393E+08  0.320528E+08  0.102722E+08 -0.296611E+08 -0.345419E+08
    543.    867. -0.901149E-02 -0.603769E-03  0.767876E-02  0.907755E+08  0.528144E+08  0.170973E+08  0.315665E+08 -0.341495E+08 -0.294963E+08
    543.    933. -0.185954E-02 -0.392713E-02  0.869323E-02  0.599735E+08  0.628966E+08  0.218145E+08  0.243930E+08 -0.352589E+08 -0.312998E+08
    543.    868. -0.606747E-02 -0.522081E-02  0.146400E-01  0.394928E+08  0.216399E+08  0.123483E+08  0.880721E+07 -0.349429E+08 -0.254193E+08
    544.    113. -0.400050E-02  0.107846E-04  0.104696E-01  0.115189E+09  0.673250E+08  0.700441E+08  0.389191E+08 -0.498456E+08 -0.606287E+08
    544.    637. -0.485095E-02 -0.641476E-03  0.118467E-01  0.100711E+09  0.479772E+08  0.703660E+08  0.233018E+08 -0.405890E+08 -0.571382E+08
    544.    933. -0.185954E-02 -0.392713E-02  0.869323E-02  0.523767E+08  0.513329E+08  0.246047E+08  0.205812E+08 -0.321170E+08 -0.368146E+08
    544.    632.  0.146418E-03 -0.156891E-02  0.124518E-01  0.765003E+08  0.494265E+08  0.749199E+08  0.281332E+08 -0.413090E+08 -0.603725E+08
    545.    113. -0.400050E-02  0.107846E-04  0.104696E-01  0.130932E+09  0.768444E+08  0.659891E+08  0.429942E+08 -0.452060E+08 -0.501832E+08
    545.    933. -0.185954E-02 -0.392713E-02  0.869323E-02  0.568457E+08  0.541919E+08  0.110221E+08  0.229433E+08 -0.290448E+08 -0.292846E+08
    545.    637. -0.485095E-02 -0.641476E-03  0.118467E-01  0.107663E+09  0.556402E+08  0.619526E+08  0.261588E+08 -0.377152E+08 -0.483190E+08
    545.    867. -0.901149E-02 -0.603769E-03  0.767876E-02  0.102224E+09  0.633535E+08  0.196855E+08  0.357327E+08 -0.325730E+08 -0.307576E+08
    546.    412. -0.527558E-01 -0.324507E-02  0.497218E-01 -0.442620E+07 -0.191561E+07 -0.486613E+06  0.987602E+06  0.648423E+06 -0.778701E+06
    546.    413. -0.527558E-01 -0.135436E-01  0.527721E-01 -0.304288E+07 -0.164896E+07 -0.325554E+06  0.100438E+07  0.630337E+06 -0.847011E+06
    546.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.642315E+06 -0.940174E+06 -0.924288E+05  0.428221E+06  0.119728E+07 -0.948518E+06
    546.    815. -0.484112E-01 -0.216216E-01  0.430330E-01  0.533368E+07 -0.921178E+06 -0.523744E+06  0.745379E+06  0.585294E+06 -0.116759E+07
    547.    413. -0.527558E-01 -0.135436E-01  0.527721E-01 -0.101546E+07 -0.149405E+07 -0.532680E+06  0.763294E+06  0.775527E+06 -0.697158E+06
    547.    796. -0.621075E-01 -0.189292E-01  0.418807E-01  0.866037E+07 -0.541917E+06  0.389208E+06  0.267017E+06  0.889692E+06 -0.967977E+06
    547.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.441665E+07 -0.587126E+06  0.355672E+06  0.270229E+06  0.120540E+07 -0.111475E+07
    547.    815. -0.484112E-01 -0.216216E-01  0.430330E-01  0.884956E+07 -0.924067E+06 -0.290058E+06  0.441817E+06  0.678018E+06 -0.122368E+07
    548.    386. -0.667258E-01 -0.132477E-01  0.500354E-01 -0.440621E+07 -0.312527E+07 -0.254204E+07  0.767388E+06  0.881247E+06 -0.143123E+07
    548.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.428888E+07  0.672230E+04  0.122324E+07  0.472961E+06  0.996381E+06  0.372982E+06
    548.    671. -0.645366E-01 -0.112628E-01  0.503605E-01 -0.442448E+07 -0.292481E+07 -0.280412E+07  0.755347E+06  0.991901E+06 -0.165722E+07
    548.    796. -0.621075E-01 -0.189292E-01  0.418807E-01  0.816627E+07 -0.101934E+06  0.928592E+06  0.381687E+06  0.729476E+06  0.259523E+06
    549.    386. -0.667258E-01 -0.132477E-01  0.500354E-01 -0.708890E+07 -0.326187E+07 -0.261490E+07  0.162420E+06  0.851858E+06 -0.200370E+07
    549.    932. -0.594601E-01 -0.548525E-02  0.406803E-01 -0.631309E+06 -0.926408E+06  0.118849E+06  0.396318E+06  0.123285E+07 -0.543615E+06
    549.    387. -0.667258E-01 -0.250303E-02  0.468530E-01 -0.103704E+08 -0.404023E+07 -0.287566E+07 -0.164130E+06  0.829193E+06 -0.246464E+07
    549.    671. -0.645366E-01 -0.112628E-01  0.503605E-01 -0.711476E+07 -0.337914E+07 -0.320485E+07  0.221628E+05  0.841898E+06 -0.234863E+07
    550.    386. -0.667258E-01 -0.132477E-01  0.500354E-01  0.423789E+06 -0.156341E+07 -0.103321E+07  0.108874E+06  0.608438E+06 -0.527805E+06
    550.    792. -0.747033E-01 -0.283456E-02  0.352215E-01  0.592544E+07 -0.130338E+07 -0.143447E+07 -0.385676E+06  0.717348E+06  0.907126E+05
    550.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.398115E+07 -0.112899E+07 -0.971946E+06  0.108508E+06  0.909700E+06 -0.325765E+06
    550.    796. -0.621075E-01 -0.189292E-01  0.418807E-01  0.825667E+07 -0.986725E+06 -0.803549E+06  0.356726E+05  0.651793E+06 -0.238293E+06
    551.    386. -0.667258E-01 -0.132477E-01  0.500354E-01 -0.277197E+07 -0.227397E+07 -0.139112E+07 -0.196133E+05  0.496708E+06 -0.785936E+06
    551.    387. -0.667258E-01 -0.250303E-02  0.468530E-01 -0.480250E+07 -0.262802E+07 -0.172860E+07 -0.110207E+06  0.501578E+06 -0.100350E+07
    551.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.943056E+06 -0.134244E+07 -0.108214E+07  0.228444E+06  0.933117E+06 -0.388380E+06
    551.    792. -0.747033E-01 -0.283456E-02  0.352215E-01  0.269757E+07 -0.183469E+07 -0.180428E+07 -0.193013E+06  0.632937E+06  0.831470E+05
    552.    413. -0.527558E-01 -0.135436E-01  0.527721E-01 -0.187995E+07 -0.501318E+06  0.709173E+06  0.439729E+06  0.109065E+07 -0.100533E+07
    552.    671. -0.645366E-01 -0.112628E-01  0.503605E-01 -0.130353E+07 -0.949348E+06 -0.240631E+05  0.598493E+06  0.927191E+06 -0.546990E+06
    552.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.100207E+07 -0.124664E+07 -0.451406E+06  0.491805E+06  0.111991E+07 -0.603381E+06
    552.    796. -0.621075E-01 -0.189292E-01  0.418807E-01  0.485345E+07 -0.128937E+07 -0.394683E+06  0.492692E+06  0.851734E+06 -0.440280E+06
    553.    412. -0.527558E-01 -0.324507E-02  0.497218E-01 -0.523603E+07 -0.134586E+07  0.753458E+05  0.745869E+06  0.748893E+06 -0.905049E+06
    553.    932. -0.594601E-01 -0.548525E-02  0.406803E-01 -0.119235E+07 -0.841558E+06  0.126188E+05  0.295243E+06  0.126228E+07 -0.872025E+06
    553.    413. -0.527558E-01 -0.135436E-01  0.527721E-01 -0.460745E+07 -0.126053E+07  0.266624E+06  0.750728E+06  0.813038E+06 -0.958049E+06
    553.    671. -0.645366E-01 -0.112628E-01  0.503605E-01 -0.363921E+07 -0.725106E+06  0.257137E+06  0.208051E+06  0.996716E+06 -0.939991E+06
    554.    796. -0.621075E-01 -0.189292E-01  0.418807E-01  0.131219E+08 -0.645108E+06 -0.457686E+06 -0.226080E+05  0.725968E+06 -0.606824E+06
    554.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.881007E+07 -0.732713E+06 -0.588573E+06 -0.513954E+04  0.106648E+07 -0.594945E+06
    554.    815. -0.484112E-01 -0.216216E-01  0.430330E-01  0.138942E+08 -0.433515E+06  0.985510E+05  0.119543E+06  0.730628E+06 -0.109033E+07
    554.    916. -0.553752E-01 -0.119439E-01  0.287538E-01  0.198617E+08  0.430751E+05 -0.145651E+06 -0.627343E+06  0.902809E+06 -0.395423E+06
    555.    792. -0.747033E-01 -0.283456E-02  0.352215E-01  0.109552E+08 -0.917487E+06 -0.152915E+07 -0.512402E+06  0.935063E+06  0.430490E+06
    555.    899. -0.647201E-01  0.669869E-02  0.212802E-01  0.157623E+08  0.130093E+05 -0.923521E+06 -0.904490E+06  0.115995E+07  0.720538E+06
    555.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.885704E+07 -0.481824E+06 -0.739075E+06 -0.207320E+06  0.128414E+07  0.256932E+06
    555.    916. -0.553752E-01 -0.119439E-01  0.287538E-01  0.188480E+08 -0.277766E+06 -0.829365E+06 -0.929618E+06  0.105927E+07  0.238156E+06
    556.    792. -0.747033E-01 -0.283456E-02  0.352215E-01  0.702739E+07 -0.109292E+07 -0.175848E+07 -0.580000E+06  0.893111E+06  0.303761E+06
    556.    804. -0.631042E-01  0.446252E-02  0.387095E-01  0.225583E+07 -0.976623E+06 -0.112080E+07 -0.475240E+05  0.122891E+07  0.428567E+06
    556.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.484586E+07 -0.778895E+06 -0.998698E+06 -0.156856E+05  0.123919E+07  0.294703E+06
    556.    899. -0.647201E-01  0.669869E-02  0.212802E-01  0.119479E+08  0.317943E+05 -0.858271E+06 -0.747311E+06  0.125671E+07  0.732591E+06
    557.    815. -0.484112E-01 -0.216216E-01  0.430330E-01  0.121683E+08 -0.553534E+06  0.359978E+05  0.412815E+04  0.898339E+06 -0.114313E+07
    557.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.741081E+07 -0.605701E+06 -0.483226E+06 -0.118804E+05  0.127458E+07 -0.588325E+06
    557.    893. -0.477119E-01  0.147761E-02  0.369219E-01  0.733881E+07 -0.262608E+06  0.188447E+04 -0.116764E+06  0.144384E+07 -0.825406E+06
    557.    916. -0.553752E-01 -0.119439E-01  0.287538E-01  0.176679E+08 -0.271687E+06 -0.405175E+06 -0.831850E+06  0.105234E+07 -0.471295E+06
    558.    412. -0.527558E-01 -0.324507E-02  0.497218E-01 -0.269339E+07 -0.123921E+07 -0.462367E+06  0.110467E+07  0.658875E+06 -0.813746E+06
    558.    815. -0.484112E-01 -0.216216E-01  0.430330E-01  0.714156E+07 -0.865650E+06 -0.424094E+06  0.453234E+06  0.942319E+06 -0.138797E+07
    558.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.265306E+07 -0.521268E+06  0.103040E+06  0.339223E+06  0.140594E+07 -0.115853E+07
    558.    893. -0.477119E-01  0.147761E-02  0.369219E-01  0.225501E+07 -0.805801E+06 -0.702906E+06  0.349245E+06  0.126373E+07 -0.881918E+06
    559.    893. -0.477119E-01  0.147761E-02  0.369219E-01  0.829063E+07  0.128488E+06 -0.157761E+06 -0.530740E+06  0.158486E+07 -0.348688E+06
    559.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.817149E+07 -0.391945E+06 -0.502638E+06 -0.291754E+06  0.135236E+07 -0.796830E+05
    559.    899. -0.647201E-01  0.669869E-02  0.212802E-01  0.146219E+08 -0.912600E+04 -0.810603E+06 -0.102137E+07  0.139172E+07  0.681997E+06
    559.    916. -0.553752E-01 -0.119439E-01  0.287538E-01  0.182134E+08 -0.218656E+06 -0.575648E+06 -0.104052E+07  0.116409E+07 -0.232781E+05
    560.    804. -0.631042E-01  0.446252E-02  0.387095E-01  0.132355E+07 -0.816995E+06 -0.817916E+06  0.661048E+05  0.142150E+07  0.295566E+06
    560.    893. -0.477119E-01  0.147761E-02  0.369219E-01  0.412726E+07 -0.177099E+05 -0.571319E+05 -0.326562E+05  0.175822E+07 -0.141996E+06
    560.    932. -0.594601E-01 -0.548525E-02  0.406803E-01  0.406351E+07 -0.618571E+06 -0.637817E+06  0.496668E+05  0.139739E+07  0.542728E+05
    560.    899. -0.647201E-01  0.669869E-02  0.212802E-01  0.106456E+08 -0.109645E+05 -0.750334E+06 -0.703570E+06  0.151900E+07  0.794649E+06
    561.    411. -0.527558E-01  0.705350E-02  0.466716E-01 -0.756454E+07 -0.143783E+07 -0.501771E+06  0.147494E+07  0.648593E+06 -0.229476E+06
    561.    412. -0.527558E-01 -0.324507E-02  0.497218E-01 -0.583694E+07 -0.128413E+07 -0.343429E+06  0.117216E+07  0.615881E+06 -0.584687E+06
    561.    932. -0.594601E-01 -0.548525E-02  0.406803E-01 -0.254095E+06 -0.516703E+06  0.285872E+06  0.271878E+06  0.130625E+07 -0.922193E+06
    561.    893. -0.477119E-01  0.147761E-02  0.369219E-01 -0.114118E+07 -0.717810E+06 -0.589221E+06  0.578854E+06  0.130939E+07 -0.662276E+06
    562.    411. -0.527558E-01  0.705350E-02  0.466716E-01 -0.606158E+07 -0.675686E+06 -0.400965E+06  0.864366E+06  0.949437E+06 -0.254891E+06
