# eid nid X Y Z SXX SYY SZZ SXY SYZ SXZ
    1938.      15. -1.568730E-01 -2.261370E-02  3.387620E-02  1.154721E+09  7.553217E+08  1.149118E+09  4.518697E+08  6.660875E+08  9.523003E+08
    1938.    1028. -1.545250E-01 -2.501100E-02  3.371220E-02  1.482480E+09  5.152253E+08  1.734071E+09  4.619606E+08  7.542712E+08  1.340983E+09
    1938.    1185. -1.602600E-01 -2.422650E-02  3.704380E-02  1.113252E+09  6.818412E+08  1.091405E+09  5.246829E+08  6.912613E+08  9.225687E+08
    1939.    1028. -1.545250E-01 -2.501100E-02  3.371220E-02  1.482480E+09  5.152253E+08  1.734071E+09  4.619606E+08  7.542712E+08  1.340983E+09
    1939.    1182. -1.564550E-01 -3.052500E-02  3.533990E-02  1.644978E+09  4.059630E+08  1.975948E+09  4.592225E+08  7.569587E+08  1.541854E+09
    1939.    1185. -1.602600E-01 -2.422650E-02  3.704380E-02  1.113252E+09  6.818412E+08  1.091405E+09  5.246829E+08  6.912613E+08  9.225687E+08
    1939.    1179. -1.600860E-01 -2.874230E-02  3.228340E-02  1.296938E+09  7.249543E+08  1.483815E+09  2.501336E+08  5.669376E+08  1.147197E+09
    1940.    1123. -1.559090E-01 -2.106530E-02  3.751810E-02  1.110066E+09  5.995826E+08  1.073262E+09  6.890355E+08  7.668590E+08  9.587475E+08
    1940.    1178. -1.607890E-01 -1.945150E-02  4.130440E-02  8.783392E+08  6.094385E+08  6.726999E+08  6.966043E+08  7.208351E+08  6.967105E+08
    1940.    1185. -1.602600E-01 -2.422650E-02  3.704380E-02  1.113252E+09  6.818412E+08  1.091405E+09  5.246829E+08  6.912613E+08  9.225687E+08
    1940.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1941.      14. -1.534920E-01 -2.505000E-02  3.603160E-02  1.542218E+09  4.686954E+08  1.787314E+09  6.851418E+08  8.517182E+08  1.454907E+09
    1941.    1185. -1.602600E-01 -2.422650E-02  3.704380E-02  1.113252E+09  6.818412E+08  1.091405E+09  5.246829E+08  6.912613E+08  9.225687E+08
    1941.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1941.    1123. -1.559090E-01 -2.106530E-02  3.751810E-02  1.110066E+09  5.995826E+08  1.073262E+09  6.890355E+08  7.668590E+08  9.587475E+08
    1942.     866. -1.571430E-01 -1.888640E-02  4.776840E-02  1.050361E+09  4.561824E+08  9.085927E+08  9.833378E+08  8.291292E+08  9.846535E+08
    1942.    1131. -1.531190E-01 -2.002990E-02  4.202940E-02  1.224087E+09  4.664383E+08  1.183787E+09  1.005063E+09  8.738093E+08  1.184025E+09
    1942.    1178. -1.607890E-01 -1.945150E-02  4.130440E-02  8.783392E+08  6.094385E+08  6.726999E+08  6.966043E+08  7.208351E+08  6.967105E+08
    1942.    1118. -1.563460E-01 -1.734260E-02  4.094080E-02  9.214647E+08  5.611216E+08  7.273694E+08  7.977567E+08  7.641426E+08  7.736542E+08
    1943.      41. -1.531150E-01 -1.668180E-02  4.581800E-02  1.193761E+09  4.564117E+08  1.045801E+09  1.071084E+09  8.699688E+08  1.143102E+09
    1943.     866. -1.571430E-01 -1.888640E-02  4.776840E-02  1.050361E+09  4.561824E+08  9.085927E+08  9.833378E+08  8.291292E+08  9.846535E+08
    1943.      42. -1.564980E-01 -1.448380E-02  4.387350E-02  8.925623E+08  5.608225E+08  6.593865E+08  8.150102E+08  7.541056E+08  7.401280E+08
    1943.    1118. -1.563460E-01 -1.734260E-02  4.094080E-02  9.214647E+08  5.611216E+08  7.273694E+08  7.977567E+08  7.641426E+08  7.736542E+08
    1944.      14. -1.534920E-01 -2.505000E-02  3.603160E-02  1.542218E+09  4.686954E+08  1.787314E+09  6.851418E+08  8.517182E+08  1.454907E+09
    1944.    1182. -1.564550E-01 -3.052500E-02  3.533990E-02  1.644978E+09  4.059630E+08  1.975948E+09  4.592225E+08  7.569587E+08  1.541854E+09
    1944.    1185. -1.602600E-01 -2.422650E-02  3.704380E-02  1.113252E+09  6.818412E+08  1.091405E+09  5.246829E+08  6.912613E+08  9.225687E+08
    1944.    1028. -1.545250E-01 -2.501100E-02  3.371220E-02  1.482480E+09  5.152253E+08  1.734071E+09  4.619606E+08  7.542712E+08  1.340983E+09
    1945.      14. -1.534920E-01 -2.505000E-02  3.603160E-02  1.542218E+09  4.686954E+08  1.787314E+09  6.851418E+08  8.517182E+08  1.454907E+09
    1945.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1945.    1134. -1.513830E-01 -2.253440E-02  4.034050E-02  1.524014E+09  4.727182E+08  1.586226E+09  1.086546E+09  9.484556E+08  1.539595E+09
    1945.    1123. -1.559090E-01 -2.106530E-02  3.751810E-02  1.110066E+09  5.995826E+08  1.073262E+09  6.890355E+08  7.668590E+08  9.587475E+08
    1946.      14. -1.534920E-01 -2.505000E-02  3.603160E-02  1.542218E+09  4.686954E+08  1.787314E+09  6.851418E+08  8.517182E+08  1.454907E+09
    1946.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1946.    1185. -1.602600E-01 -2.422650E-02  3.704380E-02  1.113252E+09  6.818412E+08  1.091405E+09  5.246829E+08  6.912613E+08  9.225687E+08
    1946.    1182. -1.564550E-01 -3.052500E-02  3.533990E-02  1.644978E+09  4.059630E+08  1.975948E+09  4.592225E+08  7.569587E+08  1.541854E+09
    1947.     866. -1.571430E-01 -1.888640E-02  4.776840E-02  1.050361E+09  4.561824E+08  9.085927E+08  9.833378E+08  8.291292E+08  9.846535E+08
    1947.    1178. -1.607890E-01 -1.945150E-02  4.130440E-02  8.783392E+08  6.094385E+08  6.726999E+08  6.966043E+08  7.208351E+08  6.967105E+08
    1947.    1131. -1.531190E-01 -2.002990E-02  4.202940E-02  1.224087E+09  4.664383E+08  1.183787E+09  1.005063E+09  8.738093E+08  1.184025E+09
    1947.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1948.    1123. -1.559090E-01 -2.106530E-02  3.751810E-02  1.110066E+09  5.995826E+08  1.073262E+09  6.890355E+08  7.668590E+08  9.587475E+08
    1948.    1134. -1.513830E-01 -2.253440E-02  4.034050E-02  1.524014E+09  4.727182E+08  1.586226E+09  1.086546E+09  9.484556E+08  1.539595E+09
    1948.    1131. -1.531190E-01 -2.002990E-02  4.202940E-02  1.224087E+09  4.664383E+08  1.183787E+09  1.005063E+09  8.738093E+08  1.184025E+09
    1948.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1949.      41. -1.531150E-01 -1.668180E-02  4.581800E-02  1.193761E+09  4.564117E+08  1.045801E+09  1.071084E+09  8.699688E+08  1.143102E+09
    1949.    1131. -1.531190E-01 -2.002990E-02  4.202940E-02  1.224087E+09  4.664383E+08  1.183787E+09  1.005063E+09  8.738093E+08  1.184025E+09
    1949.     866. -1.571430E-01 -1.888640E-02  4.776840E-02  1.050361E+09  4.561824E+08  9.085927E+08  9.833378E+08  8.291292E+08  9.846535E+08
    1949.    1118. -1.563460E-01 -1.734260E-02  4.094080E-02  9.214647E+08  5.611216E+08  7.273694E+08  7.977567E+08  7.641426E+08  7.736542E+08
    1950.      50. -1.468700E-01 -2.906410E-02  2.571230E-02  2.785027E+09  3.082577E+08  2.872291E+09  9.214678E+08  7.854895E+08  2.671727E+09
    1950.      51. -1.432510E-01 -2.690260E-02  2.380010E-02  3.677796E+09  1.177135E+09  2.327776E+09  1.722017E+09  9.028041E+08  3.255657E+09
    1950.    1177. -1.454930E-01 -2.605440E-02  2.832540E-02  3.128117E+09  4.110815E+08  2.827555E+09  1.364627E+09  9.558011E+08  3.066173E+09
    1950.    1346. -1.418600E-01 -3.301570E-02  2.920820E-02  3.222642E+09  4.336601E+08  2.856111E+09  1.371752E+09  8.989677E+08  3.278630E+09
    1951.      33. -1.380350E-01 -1.107470E-02  4.312930E-02  2.478179E+09  9.244821E+08  3.314982E+08  2.171568E+09  1.346614E+09  1.780664E+09
    1951.    1130. -1.386960E-01 -1.573970E-02  4.024120E-02  2.613826E+09  9.421907E+08  7.990498E+08  2.074677E+09  1.350683E+09  2.175001E+09
    1951.     837. -1.380350E-01 -1.410800E-02  4.581280E-02  2.619262E+09  7.912610E+08  6.747583E+08  2.112761E+09  1.289854E+09  1.990335E+09
    1951.      35. -1.404260E-01 -1.478740E-02  4.498700E-02  2.569806E+09  7.819928E+08  8.782907E+08  2.019930E+09  1.260230E+09  2.079550E+09
    1952.      14. -1.534920E-01 -2.505000E-02  3.603160E-02  1.542218E+09  4.686954E+08  1.787314E+09  6.851418E+08  8.517182E+08  1.454907E+09
    1952.    1134. -1.513830E-01 -2.253440E-02  4.034050E-02  1.524014E+09  4.727182E+08  1.586226E+09  1.086546E+09  9.484556E+08  1.539595E+09
    1952.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1952.     811. -1.529680E-01 -2.669380E-02  4.225140E-02  1.565860E+09  4.478412E+08  1.710407E+09  1.068092E+09  9.450930E+08  1.618115E+09
    1953.      14. -1.534920E-01 -2.505000E-02  3.603160E-02  1.542218E+09  4.686954E+08  1.787314E+09  6.851418E+08  8.517182E+08  1.454907E+09
    1953.     812. -1.529680E-01 -2.977670E-02  3.876670E-02  1.790684E+09  3.719802E+08  2.088492E+09  8.491936E+08  9.110686E+08  1.813980E+09
    1953.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1953.    1182. -1.564550E-01 -3.052500E-02  3.533990E-02  1.644978E+09  4.059630E+08  1.975948E+09  4.592225E+08  7.569587E+08  1.541854E+09
    1954.     810. -1.529680E-01 -2.361100E-02  4.573610E-02  1.388083E+09  4.483721E+08  1.339027E+09  1.173155E+09  9.232674E+08  1.411008E+09
    1954.     866. -1.571430E-01 -1.888640E-02  4.776840E-02  1.050361E+09  4.561824E+08  9.085927E+08  9.833378E+08  8.291292E+08  9.846535E+08
    1954.    1131. -1.531190E-01 -2.002990E-02  4.202940E-02  1.224087E+09  4.664383E+08  1.183787E+09  1.005063E+09  8.738093E+08  1.184025E+09
    1954.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1955.     810. -1.529680E-01 -2.361100E-02  4.573610E-02  1.388083E+09  4.483721E+08  1.339027E+09  1.173155E+09  9.232674E+08  1.411008E+09
    1955.    1131. -1.531190E-01 -2.002990E-02  4.202940E-02  1.224087E+09  4.664383E+08  1.183787E+09  1.005063E+09  8.738093E+08  1.184025E+09
    1955.    1134. -1.513830E-01 -2.253440E-02  4.034050E-02  1.524014E+09  4.727182E+08  1.586226E+09  1.086546E+09  9.484556E+08  1.539595E+09
    1955.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1956.      41. -1.531150E-01 -1.668180E-02  4.581800E-02  1.193761E+09  4.564117E+08  1.045801E+09  1.071084E+09  8.699688E+08  1.143102E+09
    1956.    1131. -1.531190E-01 -2.002990E-02  4.202940E-02  1.224087E+09  4.664383E+08  1.183787E+09  1.005063E+09  8.738093E+08  1.184025E+09
    1956.     810. -1.529680E-01 -2.361100E-02  4.573610E-02  1.388083E+09  4.483721E+08  1.339027E+09  1.173155E+09  9.232674E+08  1.411008E+09
    1956.     866. -1.571430E-01 -1.888640E-02  4.776840E-02  1.050361E+09  4.561824E+08  9.085927E+08  9.833378E+08  8.291292E+08  9.846535E+08
    1957.     543. -7.640260E-02  4.503660E-02  1.328220E-02  1.255539E+09 -6.688108E+07 -2.855124E+08  6.429577E+07  3.738614E+07 -1.710079E+08
    1957.    1240. -7.693200E-02  4.121400E-02  1.928210E-02  1.516850E+09 -1.018287E+08 -3.176787E+08  1.084591E+08  7.338859E+07 -1.783688E+08
    1957.     544. -8.119380E-02  4.537070E-02  1.275790E-02  1.173909E+09 -5.246772E+07 -3.264440E+08  1.316125E+08  4.409936E+07 -2.044380E+08
    1957.    1421. -7.548970E-02  3.930190E-02  6.971660E-03  1.000912E+09 -4.212379E+07 -2.275178E+08  5.280212E+06 -1.071952E+07 -1.563340E+08
    1958.      13. -1.490350E-01 -2.614660E-02  3.700170E-02  2.040695E+09  4.150120E+08  2.278996E+09  1.084198E+09  1.020596E+09  2.128120E+09
    1958.    1134. -1.513830E-01 -2.253440E-02  4.034050E-02  1.524014E+09  4.727182E+08  1.586226E+09  1.086546E+09  9.484556E+08  1.539595E+09
    1958.      14. -1.534920E-01 -2.505000E-02  3.603160E-02  1.542218E+09  4.686954E+08  1.787314E+09  6.851418E+08  8.517182E+08  1.454907E+09
    1958.     811. -1.529680E-01 -2.669380E-02  4.225140E-02  1.565860E+09  4.478412E+08  1.710407E+09  1.068092E+09  9.450930E+08  1.618115E+09
    1959.      14. -1.534920E-01 -2.505000E-02  3.603160E-02  1.542218E+09  4.686954E+08  1.787314E+09  6.851418E+08  8.517182E+08  1.454907E+09
    1959.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1959.     812. -1.529680E-01 -2.977670E-02  3.876670E-02  1.790684E+09  3.719802E+08  2.088492E+09  8.491936E+08  9.110686E+08  1.813980E+09
    1959.     811. -1.529680E-01 -2.669380E-02  4.225140E-02  1.565860E+09  4.478412E+08  1.710407E+09  1.068092E+09  9.450930E+08  1.618115E+09
    1960.     810. -1.529680E-01 -2.361100E-02  4.573610E-02  1.388083E+09  4.483721E+08  1.339027E+09  1.173155E+09  9.232674E+08  1.411008E+09
    1960.    1181. -1.567770E-01 -2.507640E-02  4.116950E-02  1.263857E+09  4.976211E+08  1.336719E+09  8.308118E+08  8.368079E+08  1.192398E+09
    1960.    1134. -1.513830E-01 -2.253440E-02  4.034050E-02  1.524014E+09  4.727182E+08  1.586226E+09  1.086546E+09  9.484556E+08  1.539595E+09
    1960.     811. -1.529680E-01 -2.669380E-02  4.225140E-02  1.565860E+09  4.478412E+08  1.710407E+09  1.068092E+09  9.450930E+08  1.618115E+09
    1961.     810. -1.529680E-01 -2.361100E-02  4.573610E-02  1.388083E+09  4.483721E+08  1.339027E+09  1.173155E+09  9.232674E+08  1.411008E+09
    1961.    1134. -1.513830E-01 -2.253440E-02  4.034050E-02  1.524014E+09  4.727182E+08  1.586226E+09  1.086546E+09  9.484556E+08  1.539595E+09
    1961.    1131. -1.531190E-01 -2.002990E-02  4.202940E-02  1.224087E+09  4.664383E+08  1.183787E+09  1.005063E+09  8.738093E+08  1.184025E+09
    1961.    1117. -1.482110E-01 -2.025300E-02  4.373050E-02  1.802138E+09  5.325870E+08  1.483277E+09  1.426214E+09  1.023539E+09  1.795158E+09
    1962.      40. -1.488180E-01 -1.762940E-02  4.665630E-02  1.672791E+09  5.027055E+08  1.331190E+09  1.391350E+09  9.862581E+08  1.641689E+09
    1962.      41. -1.531150E-01 -1.668180E-02  4.581800E-02  1.193761E+09  4.564117E+08  1.045801E+09  1.071084E+09  8.699688E+08  1.143102E+09
    1962.    1131. -1.531190E-01 -2.002990E-02  4.202940E-02  1.224087E+09  4.664383E+08  1.183787E+09  1.005063E+09  8.738093E+08  1.184025E+09
    1962.     810. -1.529680E-01 -2.361100E-02  4.573610E-02  1.388083E+09  4.483721E+08  1.339027E+09  1.173155E+09  9.232674E+08  1.411008E+09
    1963.      41. -1.531150E-01 -1.668180E-02  4.581800E-02  1.193761E+09  4.564117E+08  1.045801E+09  1.071084E+09  8.699688E+08  1.143102E+09
    1963.     810. -1.529680E-01 -2.361100E-02  4.573610E-02  1.388083E+09  4.483721E+08  1.339027E+09  1.173155E+09  9.232674E+08  1.411008E+09
    1963.     808. -1.529680E-01 -2.052820E-02  4.922080E-02  1.367335E+09  4.497826E+08  1.226505E+09  1.197402E+09  9.131895E+08  1.366069E+09
    1963.     866. -1.571430E-01 -1.888640E-02  4.776840E-02  1.050361E+09  4.561824E+08  9.085927E+08  9.833378E+08  8.291292E+08  9.846535E+08
    1964.     801. -1.363040E-01 -4.019100E-02  3.555600E-02  2.563602E+09  4.173477E+08  1.862899E+09  1.188581E+09  6.724332E+08  2.894702E+09
    1964.    1517. -1.325090E-01 -3.644810E-02  4.173640E-02  2.469188E+09  3.584461E+08  1.488819E+09  1.290946E+09  6.343486E+08  2.762923E+09
    1964.    1356. -1.347970E-01 -3.688640E-02  3.263250E-02  2.684765E+09  4.578840E+08  1.923956E+09  1.195197E+09  6.811112E+08  3.014466E+09
    1964.    1516. -1.398710E-01 -3.456920E-02  4.007760E-02  2.573826E+09  4.681709E+08  2.122257E+09  1.411897E+09  8.800778E+08  2.952116E+09
    1965.     800. -1.321380E-01 -4.125310E-02  3.649570E-02  2.364686E+09  3.531583E+08  1.498346E+09  1.139721E+09  5.613135E+08  2.705368E+09
    1965.    1356. -1.347970E-01 -3.688640E-02  3.263250E-02  2.684765E+09  4.578840E+08  1.923956E+09  1.195197E+09  6.811112E+08  3.014466E+09
    1965.    1517. -1.325090E-01 -3.644810E-02  4.173640E-02  2.469188E+09  3.584461E+08  1.488819E+09  1.290946E+09  6.343486E+08  2.762923E+09
    1965.    1344. -1.267670E-01 -3.783460E-02  3.347130E-02  2.229523E+09  3.379999E+08  1.254819E+09  1.028127E+09  4.592686E+08  2.622782E+09
    1966.     799. -1.279720E-01 -4.231530E-02  3.743530E-02  2.154207E+09  2.717790E+08  1.231230E+09  1.046371E+09  4.383457E+08  2.515921E+09
    1966.    1520. -1.258300E-01 -3.754620E-02  4.392630E-02  2.230025E+09  1.586264E+08  1.107120E+09  1.202526E+09  4.251080E+08  2.446412E+09
    1966.    1344. -1.267670E-01 -3.783460E-02  3.347130E-02  2.229523E+09  3.379999E+08  1.254819E+09  1.028127E+09  4.592686E+08  2.622782E+09
    1966.    1517. -1.325090E-01 -3.644810E-02  4.173640E-02  2.469188E+09  3.584461E+08  1.488819E+09  1.290946E+09  6.343486E+08  2.762923E+09
    1967.     542. -7.161140E-02  4.470260E-02  1.380640E-02  1.308852E+09 -6.724003E+07 -2.660992E+08 -1.284574E+07  3.082894E+07 -1.407330E+08
    1967.    1421. -7.548970E-02  3.930190E-02  6.971660E-03  1.000912E+09 -4.212379E+07 -2.275178E+08  5.280212E+06 -1.071952E+07 -1.563340E+08
    1967.    1240. -7.693200E-02  4.121400E-02  1.928210E-02  1.516850E+09 -1.018287E+08 -3.176787E+08  1.084591E+08  7.338859E+07 -1.783688E+08
    1967.     543. -7.640260E-02  4.503660E-02  1.328220E-02  1.255539E+09 -6.688108E+07 -2.855124E+08  6.429577E+07  3.738614E+07 -1.710079E+08
    1968.      13. -1.490350E-01 -2.614660E-02  3.700170E-02  2.040695E+09  4.150120E+08  2.278996E+09  1.084198E+09  1.020596E+09  2.128120E+09
    1968.      14. -1.534920E-01 -2.505000E-02  3.603160E-02  1.542218E+09  4.686954E+08  1.787314E+09  6.851418E+08  8.517182E+08  1.454907E+09
    1968.     812. -1.529680E-01 -2.977670E-02  3.876670E-02  1.790684E+09  3.719802E+08  2.088492E+09  8.491936E+08  9.110686E+08  1.813980E+09
    1968.     811. -1.529680E-01 -2.669380E-02  4.225140E-02  1.565860E+09  4.478412E+08  1.710407E+09  1.068092E+09  9.450930E+08  1.618115E+09
    1969.      40. -1.488180E-01 -1.762940E-02  4.665630E-02  1.672791E+09  5.027055E+08  1.331190E+09  1.391350E+09  9.862581E+08  1.641689E+09
    1969.    1131. -1.531190E-01 -2.002990E-02  4.202940E-02  1.224087E+09  4.664383E+08  1.183787E+09  1.005063E+09  8.738093E+08  1.184025E+09
    1969.    1117. -1.482110E-01 -2.025300E-02  4.373050E-02  1.802138E+09  5.325870E+08  1.483277E+09  1.426214E+09  1.023539E+09  1.795158E+09
    1969.     810. -1.529680E-01 -2.361100E-02  4.573610E-02  1.388083E+09  4.483721E+08  1.339027E+09  1.173155E+09  9.232674E+08  1.411008E+09
    1970.      40. -1.488180E-01 -1.762940E-02  4.665630E-02  1.672791E+09  5.027055E+08  1.331190E+09  1.391350E+09  9.862581E+08  1.641689E+09
    1970.      41. -1.531150E-01 -1.668180E-02  4.581800E-02  1.193761E+09  4.564117E+08  1.045801E+09  1.071084E+09  8.699688E+08  1.143102E+09
    1970.     810. -1.529680E-01 -2.361100E-02  4.573610E-02  1.388083E+09  4.483721E+08  1.339027E+09  1.173155E+09  9.232674E+08  1.411008E+09
    1970.     808. -1.529680E-01 -2.052820E-02  4.922080E-02  1.367335E+09  4.497826E+08  1.226505E+09  1.197402E+09  9.131895E+08  1.366069E+09
    1971.     801. -1.363040E-01 -4.019100E-02  3.555600E-02  2.563602E+09  4.173477E+08  1.862899E+09  1.188581E+09  6.724332E+08  2.894702E+09
    1971.    1516. -1.398710E-01 -3.456920E-02  4.007760E-02  2.573826E+09  4.681709E+08  2.122257E+09  1.411897E+09  8.800778E+08  2.952116E+09
    1971.    1356. -1.347970E-01 -3.688640E-02  3.263250E-02  2.684765E+09  4.578840E+08  1.923956E+09  1.195197E+09  6.811112E+08  3.014466E+09
    1971.     802. -1.404700E-01 -3.912880E-02  3.461630E-02  2.601171E+09  3.891551E+08  2.197707E+09  1.190603E+09  7.749506E+08  2.874938E+09
    1972.     800. -1.321380E-01 -4.125310E-02  3.649570E-02  2.364686E+09  3.531583E+08  1.498346E+09  1.139721E+09  5.613135E+08  2.705368E+09
    1972.    1356. -1.347970E-01 -3.688640E-02  3.263250E-02  2.684765E+09  4.578840E+08  1.923956E+09  1.195197E+09  6.811112E+08  3.014466E+09
    1972.     801. -1.363040E-01 -4.019100E-02  3.555600E-02  2.563602E+09  4.173477E+08  1.862899E+09  1.188581E+09  6.724332E+08  2.894702E+09
    1972.    1517. -1.325090E-01 -3.644810E-02  4.173640E-02  2.469188E+09  3.584461E+08  1.488819E+09  1.290946E+09  6.343486E+08  2.762923E+09
    1973.     799. -1.279720E-01 -4.231530E-02  3.743530E-02  2.154207E+09  2.717790E+08  1.231230E+09  1.046371E+09  4.383457E+08  2.515921E+09
    1973.    1344. -1.267670E-01 -3.783460E-02  3.347130E-02  2.229523E+09  3.379999E+08  1.254819E+09  1.028127E+09  4.592686E+08  2.622782E+09
    1973.     800. -1.321380E-01 -4.125310E-02  3.649570E-02  2.364686E+09  3.531583E+08  1.498346E+09  1.139721E+09  5.613135E+08  2.705368E+09
    1973.    1517. -1.325090E-01 -3.644810E-02  4.173640E-02  2.469188E+09  3.584461E+08  1.488819E+09  1.290946E+09  6.343486E+08  2.762923E+09
    1974.     798. -1.238060E-01 -4.337740E-02  3.837500E-02  1.952432E+09  1.635844E+08  1.086467E+09  9.897718E+08  3.403747E+08  2.332811E+09
    1974.     799. -1.279720E-01 -4.231530E-02  3.743530E-02  2.154207E+09  2.717790E+08  1.231230E+09  1.046371E+09  4.383457E+08  2.515921E+09
    1974.    1520. -1.258300E-01 -3.754620E-02  4.392630E-02  2.230025E+09  1.586264E+08  1.107120E+09  1.202526E+09  4.251080E+08  2.446412E+09
    1974.    1344. -1.267670E-01 -3.783460E-02  3.347130E-02  2.229523E+09  3.379999E+08  1.254819E+09  1.028127E+09  4.592686E+08  2.622782E+09
    1975.     809. -1.486760E-01 -2.162230E-02  5.018880E-02  1.744767E+09  4.981476E+08  1.352393E+09  1.470648E+09  9.962420E+08  1.747838E+09
    1975.    1523. -1.476680E-01 -2.589580E-02  4.587610E-02  1.906484E+09  5.318139E+08  1.667889E+09  1.507356E+09  1.055768E+09  2.044090E+09
    1975.     810. -1.529680E-01 -2.361100E-02  4.573610E-02  1.388083E+09  4.483721E+08  1.339027E+09  1.173155E+09  9.232674E+08  1.411008E+09
    1975.    1117. -1.482110E-01 -2.025300E-02  4.373050E-02  1.802138E+09  5.325870E+08  1.483277E+09  1.426214E+09  1.023539E+09  1.795158E+09
    1976.     754. -7.214210E-02  1.827430E-02 -1.616690E-02 -4.142298E+08  6.328098E+07  9.342906E+07 -1.165740E+08 -1.711253E+08 -1.979441E+07
    1976.    1442. -7.440500E-02  2.504840E-02 -8.935670E-03 -2.077362E+08  4.947371E+07  3.622588E+07 -1.303392E+08 -1.558924E+08 -2.806417E+07
    1976.    1288. -7.617170E-02  1.278760E-02 -1.131290E-02 -4.782920E+08  8.045181E+07  1.547150E+08 -1.569661E+08 -2.078072E+08  5.556580E+07
    1976.    1431. -6.616030E-02  2.340660E-02 -9.239540E-03 -2.725447E+08  3.870333E+07  3.785809E+07 -5.982228E+07 -1.452936E+08 -1.353354E+08
    1977.     218. -1.196400E-01 -4.443960E-02  3.931470E-02  1.843417E+09  8.066331E+07  1.012785E+09  9.781768E+08  2.810138E+08  2.214921E+09
    1977.    1316. -1.165720E-01 -3.958950E-02  3.502390E-02  1.781078E+09  7.672596E+07  9.843095E+08  9.200453E+08  2.426953E+08  2.219124E+09
    1977.     798. -1.238060E-01 -4.337740E-02  3.837500E-02  1.952432E+09  1.635844E+08  1.086467E+09  9.897718E+08  3.403747E+08  2.332811E+09
    1977.     261. -1.196400E-01 -4.188140E-02  4.220630E-02  1.910857E+09  6.403100E+07  1.004525E+09  1.030403E+09  2.880053E+08  2.226010E+09
    1978.     754. -7.214210E-02  1.827430E-02 -1.616690E-02 -4.142298E+08  6.328098E+07  9.342906E+07 -1.165740E+08 -1.711253E+08 -1.979441E+07
    1978.    1288. -7.617170E-02  1.278760E-02 -1.131290E-02 -4.782920E+08  8.045181E+07  1.547150E+08 -1.569661E+08 -2.078072E+08  5.556580E+07
    1978.    1337. -6.639660E-02  1.197210E-02 -1.059150E-02 -4.334609E+08  6.645103E+07  1.163575E+08 -4.762188E+07 -1.810382E+08 -1.337165E+08
    1978.    1431. -6.616030E-02  2.340660E-02 -9.239540E-03 -2.725447E+08  3.870333E+07  3.785809E+07 -5.982228E+07 -1.452936E+08 -1.353354E+08
    1979.      40. -1.488180E-01 -1.762940E-02  4.665630E-02  1.672791E+09  5.027055E+08  1.331190E+09  1.391350E+09  9.862581E+08  1.641689E+09
    1979.     840. -1.443850E-01 -1.993600E-02  4.869690E-02  2.201153E+09  6.067710E+08  1.359475E+09  1.709633E+09  1.104701E+09  2.088804E+09
    1979.     809. -1.486760E-01 -2.162230E-02  5.018880E-02  1.744767E+09  4.981476E+08  1.352393E+09  1.470648E+09  9.962420E+08  1.747838E+09
    1979.    1117. -1.482110E-01 -2.025300E-02  4.373050E-02  1.802138E+09  5.325870E+08  1.483277E+09  1.426214E+09  1.023539E+09  1.795158E+09
    1980.     218. -1.196400E-01 -4.443960E-02  3.931470E-02  1.843417E+09  8.066331E+07  1.012785E+09  9.781768E+08  2.810138E+08  2.214921E+09
    1980.    1316. -1.165720E-01 -3.958950E-02  3.502390E-02  1.781078E+09  7.672596E+07  9.843095E+08  9.200453E+08  2.426953E+08  2.219124E+09
    1980.     261. -1.196400E-01 -4.188140E-02  4.220630E-02  1.910857E+09  6.403100E+07  1.004525E+09  1.030403E+09  2.880053E+08  2.226010E+09
